run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c
3707,16,96,32,1,1,1,0,1,1,1,1,0,1,1,1,167.532764,260.5132855,278.4815026,22.86929479,5.101942971,26.87681614,168.6295925,260.6390334,279.1867506,22.83038292,5.107913668,26.75216009,21.29367283,3.834065276,-25.12749511,-21.20520774,-3.83990463,25.04536453
3708,16,96,32,1,1,1,0,1,1,1,1,1,0,1,1,241.574295,240.8485017,425.8984675,33.06566072,24.23442705,26.28670069,245.4210496,248.820016,428.8831854,32.47480725,26.03109303,24.07993428,26.19321878,-7.850933836,-18.34055415,-19.6537252,10.28626944,9.368893882
3709,16,96,32,1,1,1,0,1,1,1,1,1,1,0,1,164.9396674,257.9544816,280.8548844,12.53930935,7.737531859,9.625398135,163.9826479,259.1203826,281.8393033,10.64791144,10.06027396,4.696155756,-8.56687874,6.944321698,1.622895912,8.599972769,-6.982747109,-1.616910839
3710,16,96,32,1,1,1,0,1,1,1,1,1,1,1,0,170.3708503,255.3665561,281.5082111,54.72576503,24.11618214,53.13979648,166.6610867,260.2550422,280.1098871,54.17973178,26.65012992,50.46430824,36.49406843,-1.073901237,-35.4192515,-36.08732988,1.087307161,35.0009093
3711,16,96,32,1,1,1,1,0,1,1,1,1,1,1,1,162.8224013,259.4253713,280.7956721,11.33929907,10.45815617,4.791661072,165.6436485,258.4511406,281.4219791,12.85166087,8.389798844,9.446710346,9.545618781,-7.787149873,-1.758116645,-9.445438741,7.722872583,1.72288957
3712,16,96,32,1,1,1,1,0,1,0,1,1,1,1,1,163.8070417,265.7991685,276.6358638,62.99476358,64.88476854,26.29825391,161.9698575,258.6536497,284.1288761,60.27720061,64.27367632,31.42108856,42.32737375,-42.75073911,0.4238693132,-41.85275275,42.56425576,-0.7109853195
3713,16,96,32,1,1,1,1,0,1,1,0,1,1,1,1,163.7660448,257.5807702,281.7090671,10.49344738,14.45056617,12.86357682,164.246129,255.7997179,284.3273872,3.036288846,13.97280974,15.50852349,-0.9229243338,10.80227983,-9.88183032,0.9046203201,-10.86109117,9.954076469
3714,16,96,32,1,1,1,1,0,1,1,1,0,1,1,1,165.150728,261.3800304,278.684518,60.40343846,29.40099605,56.45241264,171.8267898,256.1256955,282.163492,60.46638552,26.88911739,58.79892547,40.16076886,-1.23116992,-38.92928687,-40.25448733,1.173509505,39.08141884
3715,16,96,32,1,1,1,1,0,1,1,1,1,0,1,1,162.8399207,259.4665708,280.7747785,11.39480884,10.53010931,4.791349927,165.6631652,258.4826218,281.3988816,12.89619362,8.465737684,9.457221611,9.603293154,-7.857464865,-1.745504654,-9.501787804,7.792553441,1.709581492
3716,16,96,32,1,1,1,1,0,1,1,1,1,1,0,1,253.7314311,373.7171347,339.2383217,16.68774079,14.74966006,12.11528358,254.9210117,373.5931052,340.2377002,14.20286178,14.06524871,11.2980592,5.886040679,-2.042759009,-3.839667472,4.010450334,-0.4899890013,-3.517879887
3717,16,96,32,1,1,1,1,0,1,1,1,1,1,1,0,159.5451693,261.5075937,280.23286,45.02282698,38.76224713,8.82080919,160.6367847,261.4987864,281.0421084,44.84124226,38.71946658,8.720745263,41.61409541,-36.27915435,-5.334827635,-41.47558138,36.22753312,5.248214774
3718,16,96,32,1,1,1,1,1,0,1,1,1,1,1,1,162.8246115,259.4486005,280.7917301,11.40859951,10.53628424,4.795864005,165.6421008,258.4633585,281.4149579,12.89606332,8.472999917,9.45025536,-9.606709574,7.851322562,1.755704935,9.506195957,-7.787319246,-1.718570213
3719,16,96,32,1,1,1,1,1,0,0,1,1,1,1,1,162.4474052,258.1247015,282.2383932,10.29120264,14.51739476,13.16652955,163.1467011,256.6915458,285.2121311,3.940232508,14.32278652,16.0101129,1.250233938,-12.13414271,10.88441255,-1.249724925,12.23124925,-10.980856
3720,16,96,32,1,1,1,1,1,0,1,0,1,1,1,1,163.7198382,266.2150501,275.947711,66.79415718,69.72058966,30.27575,161.4315298,258.7146113,284.4373779,63.97755826,69.16739103,35.26090851,-44.66603322,45.90859694,-1.241996363,44.16709667,-45.72020138,1.553668634
3721,16,96,32,1,1,1,1,1,0,1,1,0,1,1,1,162.8337232,259.4745781,280.7705312,11.45076093,10.58722222,4.789602302,165.6561132,258.4865666,281.3941762,12.93816788,8.531834131,9.459957252,-9.651308011,7.910015681,1.741591058,9.549227035,-7.84542506,-1.703509879
3722,16,96,32,1,1,1,1,1,0,1,1,1,0,1,1,165.201529,261.474712,278.8253529,58.82091161,28.87655775,54.7811153,171.5632803,256.3317196,282.0626011,58.82404454,26.35098052,57.06894517,-39.28606288,1.383967284,37.90247841,39.37772185,-1.327894655,-38.04950108
3723,16,96,32,1,1,1,1,1,0,1,1,1,1,0,1,159.527647,261.5042907,280.2245835,45.05375472,38.79760337,8.822625009,160.6320052,261.5156035,281.0343067,44.88068705,38.75809633,8.722995443,-41.64952416,36.31768154,5.33195151,41.51139519,-36.26676437,-5.244484652
3724,16,96,32,1,1,1,1,1,0,1,1,1,1,1,0,253.987126,373.5841578,339.3520182,19.39736365,18.77209335,13.87932128,255.3375557,373.5843746,340.0350885,18.41738273,18.68088332,13.47358577,-5.954059711,2.523035734,3.434158853,-3.855237478,-0.02502231348,3.883167896
3725,32,96,16,1,1,1,1,1,1,1,1,1,1,1,1,203.364505,298.2426005,205.9741035,4.019077851,2.002928562,7.692545924,203.6697504,298.6185657,207.1104586,3.754075032,3.002938643,6.460649732,0.007692961524,-0.001263061017,-0.006238319018,-0.007845841847,0.0008452604212,0.007167897527
3726,32,96,16,1,1,1,1,1,1,0,1,1,1,1,1,203.4847611,298.0420805,206.2800376,6.777712535,7.880914754,7.578045864,204.0995832,297.1653326,208.9437127,3.353741074,7.904944157,10.87467846,1.577169826,-6.668591829,5.091597587,-1.551433497,6.692517907,-5.140896748
3727,32,96,16,1,1,1,1,1,1,1,0,1,1,1,1,203.4803235,298.0473406,206.2800891,6.786655868,7.900018416,7.596926536,204.091911,297.1685518,208.9457125,3.341635698,7.919950385,10.88643938,-1.564762369,6.679934581,-5.114968977,1.538741548,-6.704893341,5.166339267
3728,32,96,16,1,1,1,1,1,1,1,1,0,1,1,1,203.7256258,298.0834319,205.8144866,5.736872581,5.457567769,11.67758531,204.6636243,299.0497262,205.5257027,9.164899102,4.311691443,9.351668736,5.259202719,1.398753453,-6.657791383,-5.306206373,-1.394391185,6.700779031
3729,32,96,16,1,1,1,1,1,1,1,1,1,0,1,1,203.7278429,298.0813772,205.8153578,5.733496884,5.453266436,11.68084692,204.6606155,299.0454101,205.5262892,9.147786609,4.310894751,9.345243193,-5.253469219,-1.407667575,6.661306603,5.299839741,1.402432622,-6.702102618
3730,32,96,16,1,1,1,1,1,1,1,1,1,1,0,1,202.3850417,299.2979817,205.7074558,12.82961952,8.518772947,12.39914171,200.6286165,301.3341885,206.5254314,10.84414827,11.20367291,4.448466706,-9.474889668,7.586230116,1.888855419,9.503286773,-7.628123561,-1.874963815
3731,32,96,16,1,1,1,1,1,1,1,1,1,1,1,0,202.3776164,299.3051439,205.7033942,12.86943638,8.569370802,12.39247352,200.6249417,301.3400175,206.5239442,10.89634196,11.24189876,4.45992087,9.525829548,-7.631579115,-1.894087639,-9.554742547,7.672802586,1.882130204
3732,32,96,16,0,1,1,1,1,1,1,1,1,1,1,1,203.1870072,297.6115957,207.3392126,3.467108489,7.210713781,10.8532696,203.6211381,298.8049501,207.1673254,6.943910442,7.195363798,7.167661183,-1.371178033,5.839814422,-4.468451385,1.402510425,-5.805524797,4.403176046
3733,32,96,16,0,1,1,1,1,1,0,1,1,1,1,1,169.0380397,504.9325586,237.2959443,18.3115144,24.76552447,31.69168488,161.4713771,504.0122274,233.5342754,15.19299198,26.21915008,29.70836028,-8.331148802,-16.17172063,24.50291162,5.1081701,21.36560873,-26.47373134
