run_id,f1,f2,P1,P2,Q1,Q2,wall_s,ok
973,49.98448103,49.98446507,3108.247677,3102.404406,-97.3365637,-265.267355,5.4647743,1
974,49.98498556,49.9849906,3007.340625,2997.240248,-113.0581322,-282.9476983,5.6401554,1
975,49.98504016,49.98503858,2996.031231,2987.89795,-133.9963585,-300.2572752,5.7940672,1
976,49.98498674,49.98499006,3006.827124,2997.774874,-113.4160983,-282.7921146,5.9590728,1
977,49.98198641,49.98611213,3422.173205,2931.012423,68.35328019,-265.9982394,5.9805134,1
978,49.98341702,49.98037445,3216.956248,3744.263418,-143.6100409,-121.4610484,5.7357744,1
979,49.9844803,49.98445972,3109.152496,3101.910105,-97.1756385,-265.3538325,5.5299805,1
980,49.9760965,49.97590973,4774.798053,4822.341425,-114.2696404,1180.126176,5.7417441,1
981,49.98537978,49.9853807,2927.679672,2920.041259,54.71095596,-114.5372241,5.4661617,1
982,49.98526545,49.98526686,2950.258327,2943.140816,51.32982931,-116.3917333,5.6922315,1
983,49.98526096,49.98527277,2951.103569,2941.965848,51.86668204,-116.9654441,5.7123075,1
984,49.98527775,49.98528625,2947.697749,2939.253198,46.4764761,-124.1202108,5.949815,1
985,49.98528223,49.98528286,2946.434398,2940.424709,45.24307076,-122.8935283,5.4881956,1
986,49.98528888,49.98529,2945.792874,2938.12242,48.10146595,-119.8377028,5.7937688,1
987,49.9852884,49.98529068,2945.576601,2938.464217,48.14391756,-119.8987152,5.7614885,1
988,49.98527059,49.98527216,2949.819539,2941.443522,57.35004506,-114.1068885,5.8545673,1
989,49.97320352,49.97643397,4614.584108,5478.348342,103.902986,-148.4911563,5.3737105,1
990,49.98435086,49.98435655,3132.817296,3125.492661,93.0429853,-76.3525259,5.8487128,1
991,49.97934387,49.98039966,4098.289843,3792.212057,291.2573131,-47.8854079,6.1719708,1
992,49.98524975,49.98523684,2950.423533,2953.360558,45.79732949,-122.3492047,6.3939049,1
993,49.97900366,49.97852473,4100.450408,4262.38131,189.2368079,139.3884464,6.0765124,1
994,49.98515041,49.9852011,2982.807485,2943.088964,60.99334209,-109.9215814,5.8069131,1
995,49.98527961,49.98526355,2947.1215,2944.070915,56.74544262,-113.4765292,5.843807,1
996,49.9843583,49.98435023,3132.579835,3125.756992,94.19311653,-77.48559106,5.5767719,1
997,49.971787,49.9776749,5035.735135,5098.567232,602.7191466,-597.017753,5.5569422,1
998,49.98524616,49.98524947,2953.765377,2946.931177,44.41897651,-121.3716782,5.9412167,1
999,49.97875542,49.97885951,4242.694108,4193.044351,327.8874247,30.57210745,6.0264402,1
1000,49.98521276,49.98506785,2959.390994,2989.407369,84.00869619,-133.4768177,5.683827,1
1001,49.97902111,49.97838412,4094.197587,4293.526303,172.9417827,161.0944813,5.662586,1
1002,49.98530133,49.98529507,2943.625049,2936.950622,44.69935083,-123.9682422,5.8466128,1
1003,49.98351762,49.98068933,3186.734509,3755.234082,28.25925091,32.70102755,5.8315648,1
1004,49.98524941,49.985206,2954.220554,2954.888594,50.76422016,-129.2433144,5.9567926,1
1005,49.96217786,49.98113008,5158.472253,6195.692239,711.9985403,128.8365733,5.6428466,1
1006,49.98443812,49.98442343,3115.907728,3111.694505,53.33440214,-115.042765,5.7684868,1
1007,49.97962198,49.97986721,4062.274691,3989.512339,267.7322015,-15.80489195,5.7743747,1
1008,49.98527853,49.98528459,2947.451868,2939.780602,47.38350867,-120.357633,5.8591519,1
1009,49.98529627,49.98530035,2945.120796,2935.555357,45.66640422,-125.0023371,6.0124513,1
1010,49.98509201,49.98528201,2990.554775,2931.389402,48.80215825,-125.7905673,5.8226588,1
1011,49.9790837,49.97890264,4151.014946,4205.525129,187.280713,141.67108,5.8816806,1
1012,49.98443459,49.98442674,3118.31339,3110.3075,53.83331616,-115.509676,5.7771526,1
1013,49.96721518,49.97639149,5783.236719,5531.641494,1017.204724,-190.9084899,5.7749082,1
1014,49.98528112,49.98528061,2946.670992,2940.774234,46.66204988,-119.645957,5.9397268,1
1015,49.98007098,49.98056382,3951.848831,3807.808755,249.3460859,-55.96726811,5.7666762,1
1016,49.98529816,49.98529162,2944.315457,2937.629674,48.76248445,-121.8557814,5.7493667,1
1017,49.97944752,49.98139055,4062.884024,3544.740147,207.509702,-45.10556365,5.6099645,1
1018,49.98515141,49.98518709,2977.502383,2957.178202,40.48239572,-101.3750283,5.6701991,1
1019,49.97954684,49.97930131,4056.197811,4122.117959,152.9941723,104.1369552,5.8570026,1
1020,49.98528361,49.98528047,2948.38008,2938.712675,48.83318671,-124.1781769,5.6503733,1
1021,49.96853126,49.97649249,5614.698512,5411.987495,44.24613792,-705.1875248,5.6590725,1
1022,49.98375455,49.98372854,3253.506403,3250.063935,96.66017627,-72.47517576,5.6050397,1
1023,49.98530166,49.98528751,2944.624031,2937.571216,48.13887157,-121.2389107,5.5299142,1
1024,49.98529354,49.98515955,2946.466079,2964.81158,54.66755947,-116.5009816,5.6573249,1
1025,49.97872914,49.97922474,4230.496435,4070.239626,306.1850272,-8.798166294,5.810941,1
1026,49.98528871,49.98527477,2946.115366,2941.099455,47.64854934,-122.9224454,5.774289,1
1027,49.98006023,49.97963746,3921.03814,4030.886066,120.0810671,92.51694747,5.5809403,1
1028,49.98373929,49.98372933,3255.759166,3248.648181,96.19367202,-72.10999237,5.4564825,1
1029,49.96406765,49.98072115,5703.63181,5355.140799,-116.4680632,-535.619107,5.4992789,1
1030,49.98537836,49.98538231,2927.987833,2919.681576,54.83594556,-114.6477061,5.6426631,1
1031,49.98528998,49.98528849,2944.844829,2938.991763,48.01117213,-119.704029,5.9029841,1
1032,49.98528728,49.98529248,2944.932154,2938.989498,47.68102508,-119.4050472,6.0615113,1
1033,49.98526728,49.98526438,2950.310052,2943.128299,51.69374622,-116.7621454,5.3488607,1
1034,49.98526939,49.98526188,2949.622623,2943.865707,51.2394169,-116.3192784,5.9629824,1
1035,49.98528188,49.98528406,2946.97595,2939.60649,45.31317175,-122.8995782,6.2491106,1
1036,49.98528539,49.98527878,2946.953076,2939.981106,45.79200226,-123.4468409,6.3895519,1
1037,49.98529328,49.98529704,2945.115852,2936.811175,48.66584332,-121.7816108,6.0453284,1
1038,49.96797697,49.97694455,5499.211399,5537.835682,44.93523702,-701.9049644,5.6774904,1
1039,49.98375689,49.98374055,3254.100724,3247.236345,97.04252821,-73.172751,5.8070081,1
1040,49.97892709,49.97969344,4183.59789,3943.641071,299.6883155,-38.84461192,5.7624292,1
1041,49.98536501,49.98505834,2933.962396,2983.374332,48.87939285,-109.7449408,5.8344875,1
1042,49.98045439,49.98011349,3822.515417,3923.355426,108.8012021,66.10675537,5.7992658,1
1043,49.98527984,49.98528269,2948.351564,2939.184973,47.60835923,-122.8979492,6.1957859,1
1044,49.98530558,49.98528364,2943.480216,2938.592628,48.42077337,-121.4908349,5.6214093,1
1045,49.98374631,49.98373832,3253.097901,3248.981194,95.43324163,-71.53728517,5.8352347,1
1046,49.96208675,49.98262911,5698.651191,5362.692543,-153.3743503,-495.6136304,5.7479677,1
1047,49.98522387,49.98524382,2958.499617,2947.684073,50.55142237,-112.4922282,5.7748691,1
1048,49.9784681,49.97853424,4297.454889,4264.999164,325.210648,28.13204967,5.8908027,1
1049,49.98528898,49.98527286,2945.502623,2941.993153,48.02687506,-123.308806,5.9689062,1
1050,49.98039894,49.97962941,3830.916467,4045.307994,115.8220678,82.83293903,5.9887531,1
1051,49.98527486,49.98526778,2948.688056,2942.643318,56.8678049,-113.5553536,5.7882196,1
1052,49.97912939,49.97874051,4070.00843,4203.639214,194.395298,115.436565,5.9100606,1
1053,49.98521874,49.98514099,2962.606431,2962.513133,61.86841568,-111.4525436,5.8022898,1
1054,49.97550079,49.97385701,5423.646281,4673.089843,585.7615537,-638.5913871,5.7934143,1
1055,49.98437001,49.98433994,3130.04046,3128.394418,93.63040513,-77.05808136,6.021138,1
1056,49.97880196,49.97897376,4228.667496,4163.507591,324.7375806,24.29699653,6.0977359,1
1057,49.98523893,49.98525666,2955.340967,2945.347887,44.7832154,-121.7219898,5.9035445,1
1058,49.9852712,49.98527101,2950.10573,2941.346509,57.70630094,-114.3911167,5.6118633,1
1059,49.98511969,49.98511983,3005.640429,2941.343709,63.39164787,-108.7512052,5.8447895,1
1060,49.97821758,49.97803826,4338.705538,4371.10164,218.1887574,185.3372067,5.8109923,1
1061,49.98435761,49.98436027,3132.1857,3124.801316,93.09585029,-76.56525658,5.5824013,1
1062,49.97079306,49.97886213,4731.147656,5360.49855,109.3123806,-166.003232,5.7725131,1
1063,49.98527102,49.98521421,2948.634171,2955.240994,40.83066976,-117.3801976,5.8250626,1
1064,49.97962063,49.98061026,4027.095967,3746.369144,278.7843966,-57.61927312,5.8042071,1
1065,49.98529727,49.98529965,2943.797814,2936.666854,45.54850193,-124.769892,5.8762951,1
1066,49.98269817,49.98379262,3335.684495,3178.01884,112.9011764,-122.4339331,5.7873213,1
1067,49.98527569,49.98528572,2948.945666,2938.550181,47.78169362,-120.7301857,5.7357806,1
1068,49.97929495,49.97897393,4096.641745,4185.476815,177.7348231,136.0441673,5.5757452,1
1069,49.98510492,49.98531069,2981.467248,2943.167267,63.63084521,-140.8671858,5.7686702,1
1070,49.96608417,49.97759414,6014.074276,5293.197668,640.1658234,191.9819402,5.7275429,1
1071,49.9844377,49.98442478,3116.962764,3111.594766,53.42008914,-115.1020695,5.5649376,1
1072,49.98529704,49.98529951,2944.633216,2935.930812,45.38702852,-124.6570982,5.7586067,1
1073,49.98528652,49.98527422,2945.343117,2942.563899,47.79469149,-120.8080021,5.7795838,1
1074,49.97989609,49.98052281,4001.965154,3812.914327,250.8057938,-46.41522931,5.7003487,1
1075,49.98527171,49.98519697,2950.120335,2956.495284,48.78792595,-127.3633226,5.9947464,1
1076,49.98072324,49.9797413,3744.545497,3993.446687,106.658515,96.95752292,5.4319573,1
1077,49.98442783,49.98442364,3116.471261,3112.174804,52.57100157,-114.2221964,5.0295643,1
1078,49.96428377,49.97931103,5947.526711,5383.037807,609.9683642,226.949025,5.2036233,1
1079,49.99092809,49.99092337,1816.463956,1813.131024,-39.53328045,-109.3821763,5.7252947,1
1080,49.99085077,49.99085094,1831.416342,1828.219855,-41.44212301,-109.9798326,6.1591223,1
1081,49.99085169,49.99084955,1830.876764,1828.698485,-41.54100891,-109.8852978,5.591794,1
1082,49.99085797,49.99086254,1829.538572,1826.248113,-45.26784018,-114.6605763,6.0846684,1
1083,49.99085511,49.99086567,1830.108463,1825.635753,-45.01053878,-114.8963076,6.203358,1
1084,49.99087319,49.9908871,1826.505943,1821.337865,-44.99903607,-114.148344,6.474217,1
1085,49.9908791,49.99088135,1825.549307,1822.296887,-44.95023538,-114.1830329,6.3642087,1
1086,49.9908416,49.99084418,1833.61131,1829.226588,-36.45561643,-108.266676,6.2222896,1
1087,49.98177506,49.98674667,3445.756487,2803.515607,-632.1568979,186.7332493,5.7874717,1
1088,49.989599,49.98962259,2081.619176,2073.676095,3.781958284,-68.13550276,5.730553,1
1089,49.98913115,49.99068158,2110.060114,1838.491184,26.43728345,-145.2031564,5.8435311,1
1090,49.99088217,49.99063381,1829.757246,1874.327753,-49.45909108,-102.8941602,5.7550374,1
1091,49.98838584,49.98773053,2251.750737,2387.489939,-14.64245083,-2.774551473,6.1203185,1
1092,49.99069341,49.99069962,1863.586013,1858.001453,-32.63673452,-110.935474,5.7456317,1
1093,49.99085171,49.99083394,1832.357715,1830.528872,-37.39926994,-107.3127184,5.6322474,1
1094,49.98961275,49.9896185,2078.912602,2075.986456,2.912336913,-67.17425102,5.7940388,1
1095,49.97964475,49.98888485,3276.120498,2975.105131,-718.536905,264.6199826,5.5481991,1
1096,49.99075843,49.99078288,1849.025476,1840.882345,-41.87908598,-114.5730351,6.1255094,1
1097,49.98604784,49.98643718,2775.219112,2671.577009,156.7236639,-12.68888704,5.9061316,1
1098,49.99084614,49.99074389,1830.336562,1848.675914,-42.93878491,-99.24541113,5.6975753,1
1099,49.9878097,49.98669251,2360.609043,2629.008904,-0.6143843332,43.28028456,5.7505407,1
1100,49.99086523,49.99086811,1828.57836,1824.662519,-44.59322246,-114.8989805,5.7518135,1
1101,49.9908381,49.99081799,1834.092689,1833.674261,-43.77823557,-107.7433247,5.9115493,1
1102,49.99062915,49.99064187,1874.628199,1861.404442,-47.84602063,-101.8557401,5.8869173,1
1103,49.97181248,49.99410103,3689.003471,3174.285267,670.5984604,164.9466183,5.9093796,1
1104,49.99028097,49.99029146,1943.470383,1940.937838,-48.30837894,-117.327438,5.9413626,1
1105,49.98778311,49.98827296,2431.253118,2308.590467,70.38153876,-72.57082486,5.7741249,1
1106,49.99086894,49.99087759,1827.241557,1823.399187,-45.39665691,-114.7849866,6.0533348,1
1107,49.99087036,49.99086324,1828.055484,1825.131253,-44.42604826,-115.0921101,6.0416032,1
1108,49.99021605,49.99109341,1944.778117,1790.289047,-28.96292113,-111.4587834,5.7206038,1
1109,49.98685934,49.98638243,2586.284927,2705.331377,46.66114243,68.46874785,5.5826071,1
1110,49.99029211,49.99028702,1942.987061,1940.118407,-48.14134935,-117.6065474,5.9014228,1
1111,49.98356613,49.98216054,3391.595993,3468.370039,1088.903724,-241.6707848,5.6022106,1
1112,49.99087283,49.99087809,1826.221221,1823.471527,-45.60275254,-114.4299137,5.7902961,1
1113,49.98873165,49.98941299,2218.149648,2072.608403,34.82494832,-111.7129667,5.9423337,1
1114,49.99088731,49.99088589,1824.612705,1820.573484,-45.82882517,-116.0956916,5.778137,1
1115,49.98792234,49.98958958,2369.59212,2014.850787,23.47026733,-93.15327945,5.6709315,1
1116,49.99069146,49.99074492,1860.611218,1847.521082,-37.87580889,-110.4804312,5.6571897,1
1117,49.98831304,49.98774801,2301.066748,2433.809329,-11.46817447,-6.776469994,5.9815171,1
1118,49.99088684,49.99087771,1825.616333,1821.402283,-46.16923678,-116.8527906,5.7715776,1
1119,49.97550947,49.98877851,3729.011702,3437.699316,-43.97934088,-403.6806036,5.5805152,1
1120,49.98966142,49.9896674,2069.307675,2065.589565,-19.25078217,-86.82429235,5.4676956,1
1121,49.99089217,49.99088207,1824.25684,1820.767017,-46.02700846,-115.8704575,5.6968917,1
1122,49.99065529,49.99065487,1869.717274,1868.180075,-46.40839862,-104.0030743,5.6091534,1
1123,49.98734145,49.98851962,2502.003836,2224.860892,78.8778129,-92.88532368,5.5939601,1
1124,49.99087915,49.990881,1826.156105,1821.790467,-46.80019605,-116.3387089,5.4418366,1
1125,49.98992007,49.98918131,1982.681696,2117.373525,-59.08780238,-55.29887084,5.3400064,1
1126,49.98965799,49.98965686,2070.607106,2067.878072,-18.20752428,-87.46505374,5.3863538,1
1127,49.97758424,49.98661727,3401.088681,3747.489389,1.1158455,-456.9147976,5.1832679,1
1128,49.98329719,49.98329869,3345.438698,3335.170059,-19.07246785,-221.5239283,5.8084396,1
1129,49.98315084,49.9831565,3373.432598,3364.911948,-19.3080295,-219.6021468,5.4039236,1
1130,49.98315471,49.98315274,3373.902924,3364.228062,-19.20109326,-219.7861438,5.7533911,1
1131,49.98316937,49.98317571,3370.633523,3360.077673,-30.33872696,-232.5037964,6.2771935,1
1132,49.98317448,49.98316873,3369.7415,3361.285225,-30.81527813,-231.9458191,6.1996365,1
1133,49.98320226,49.9832011,3364.130955,3354.853667,-28.2872652,-228.6112501,6.2275095,1
1134,49.98320409,49.98319973,3363.374688,3355.536766,-28.30602861,-228.5711965,5.929544,1
1135,49.98315997,49.98315791,3373.541671,3362.8565,-8.820824159,-214.197513,5.8691146,1
1136,49.98058935,49.96392921,5075.707649,6025.020198,-189.5764344,-391.9015723,5.5826565,1
1137,49.98202952,49.98198287,3599.612183,3596.559503,51.24489157,-151.463193,5.4680988,1
1138,49.9757544,49.97662517,4819.422083,4524.014086,295.8990226,-103.718371,5.810869,1
1139,49.98311001,49.98306069,3374.13034,3392.46131,-24.23623697,-226.3157029,6.0962419,1
1140,49.97501827,49.97506867,4951.1557,4958.454726,171.437354,114.6445341,5.8515698,1
1141,49.98325075,49.98294631,3369.971317,3389.305122,-0.8798946368,-210.1210353,5.7614621,1
1142,49.98317664,49.98314048,3370.546295,3366.115603,-9.178186739,-213.7306571,5.8244661,1
1143,49.98202371,49.98199841,3600.51444,3595.146195,52.15830112,-152.5136439,5.9099929,1
1144,49.98464674,49.95931919,5147.431418,6065.643517,-240.7865955,-246.4485001,5.6504968,1
1145,49.98310489,49.98309733,3383.88822,3375.50518,-29.23718602,-223.3535615,5.9020702,1
1146,49.97529611,49.97523906,4935.613003,4928.473243,332.2857859,-20.377317,5.8862559,1
1147,49.98319734,49.98291985,3368.368134,3411.721328,22.18941619,-232.7417277,5.6652401,1
1148,49.97569464,49.97523332,4736.235658,4926.772294,129.05859,102.2696984,6.0428136,1
1149,49.98319509,49.98319029,3366.114854,3356.626424,-30.1266813,-232.6259552,5.9313213,1
1150,49.98312118,49.98310394,3379.039031,3372.789084,-25.54785132,-212.6607321,5.9576096,1
1151,49.983719,49.98203005,3300.97032,3576.796182,29.43504319,-254.3593932,5.9404588,1
1152,49.9554885,49.97938194,6904.660429,6193.873113,1282.283811,325.6871271,5.6702552,1
1153,49.98245349,49.98244906,3513.083141,3506.330504,-28.8156898,-231.510048,5.8572492,1
1154,49.97724288,49.97743081,4542.383354,4474.842406,202.6905491,-117.9134902,5.8024319,1
1155,49.98319955,49.98320051,3364.012102,3355.76366,-28.76303748,-228.9551771,5.8716175,1
1156,49.98319699,49.98318892,3366.048557,3356.754648,-29.70003315,-232.9738475,5.7178722,1
1157,49.98268418,49.98237804,3514.645935,3475.217612,5.001884036,-211.9232336,5.6809422,1
1158,49.97571538,49.97556591,4833.866455,4867.611404,160.4385997,101.2453033,5.8910973,1
1159,49.98245829,49.98244673,3513.428953,3505.059218,-29.35485256,-231.0673731,5.7628912,1
1160,49.97084813,49.96371567,6470.530167,6582.254337,1638.490895,-20.73274004,5.5742637,1
1161,49.98318898,49.98320953,3365.8844,3354.232535,-28.84426987,-228.8246247,5.741649,1
1162,49.97763005,49.97800085,4444.138234,4326.575277,187.8260521,-152.3304051,5.532948,1
1163,49.98322165,49.9832109,3360.878744,3352.57254,-29.44362425,-232.5609487,5.6388782,1
1164,49.9762193,49.97700765,4723.301495,4441.190103,203.7734622,-108.8623934,5.59801,1
1165,49.98305126,49.98311837,3396.34814,3370.989268,-29.06396923,-203.2192328,5.5833434,1
1166,49.97718108,49.97694297,4537.57593,4589.452596,72.30896813,-5.588047935,5.7708416,1
1167,49.98322422,49.98319249,3361.024156,3355.526698,-30.23765953,-233.8443158,5.5817494,1
1168,49.96240809,49.97383564,6574.14222,6182.170616,-334.8126669,-840.1511848,5.4758741,1
1169,49.98123939,49.98118232,3757.982857,3758.190289,33.49888961,-166.578043,5.3642939,1
1170,49.98322307,49.98320786,3360.601848,3353.148417,-29.99133515,-231.8893671,5.6765628,1
1171,49.98323608,49.98301879,3361.831091,3389.205365,-16.25371723,-217.6514533,5.5843491,1
1172,49.97586895,49.97592385,4815.101034,4741.284767,264.470157,-86.36179577,5.4893139,1
1173,49.98321894,49.98319787,3361.753958,3354.933128,-31.01409065,-233.1339295,5.2003657,1
1174,49.97753346,49.97720169,4437.500136,4520.0465,46.34462828,-13.0531173,5.0700535,1
1175,49.98122483,49.98121761,3759.766444,3752.400147,32.97849986,-166.5034053,5.025856,1
1176,49.96972355,49.96646011,6365.173425,6390.957333,-116.5075206,-1059.795241,5.2179961,1
1177,49.97750412,49.97751264,4505.800478,4490.582748,112.0194174,-195.5579898,5.7911043,1
1178,49.97734254,49.97734265,4537.154194,4525.322136,94.31155134,-211.708761,5.7307715,1
1179,49.97733647,49.97734958,4538.45332,4523.906953,94.46788892,-211.901991,5.3803406,1
1180,49.97734047,49.97733961,4538.401887,4525.118689,104.7001509,-199.7703317,5.1351682,1
1181,49.97734632,49.97733244,4536.794678,4526.798851,103.8767655,-199.0188886,5.3000707,1
1182,49.97731487,49.97730219,4543.67263,4532.454261,109.3694188,-194.454923,5.4145118,1
1183,49.97731174,49.97730574,4544.347854,4531.785159,110.2652915,-195.4088265,5.2859093,1
1184,49.97738126,49.97737123,4531.926124,4517.526166,90.31291304,-216.9539267,5.4781573,1
1185,49.94105689,49.97004062,9636.635034,8124.301045,710.315444,433.8702508,5.1203765,1
1186,49.97616743,49.97615314,4774.488402,4761.441242,103.4005698,-202.2150501,5.2205529,1
1187,49.96939483,49.96926459,6109.690149,6091.545717,403.6564884,-60.79519417,5.1987331,1
1188,49.9772968,49.97733006,4545.109637,4529.778231,97.0759136,-202.0590206,5.6328484,1
1189,49.97731236,49.97730466,4544.425182,4531.83889,109.4719095,-194.5005301,5.5203671,1
1190,49.9773285,49.97719792,4541.954494,4554.010346,93.20365182,-218.143665,5.3191441,1
1191,49.97738436,49.97736799,4529.704159,4519.668668,90.01402774,-216.5927179,5.1673547,1
1192,49.97616707,49.97613937,4772.457676,4765.652647,103.6694817,-202.4732084,5.3195989,1
1193,49.95273518,49.95908415,9304.032116,8342.30005,751.9409006,310.1318449,5.0865736,1
1194,49.97730939,49.97732098,4544.07656,4529.454995,98.48220975,-203.4490479,5.3449807,1
1195,49.9691781,49.96915922,6158.796053,6158.660977,410.3448442,-39.48045699,5.2484222,1
1196,49.97641919,49.9762787,4722.411965,4745.340131,128.0323908,-214.3430059,5.1624417,1
1197,49.96992528,49.96907324,5854.895898,6154.327662,225.6998949,106.361536,5.1741272,1
1198,49.97736461,49.97731208,4535.542561,4529.290239,105.6836049,-201.2313238,5.2085132,1
1199,49.96838658,49.96841757,6323.670664,6283.599238,271.1142499,120.6561248,5.1563949,1
1200,49.97732772,49.97727379,4542.068831,4537.874669,99.62780545,-213.1127625,5.352341,1
1201,49.94515017,49.97170251,8601.107572,8007.907274,-519.5169247,-827.6362018,5.0981348,1
1202,49.97527058,49.97527005,4952.543648,4939.64249,204.2029129,-106.35465,5.1524868,1
1203,49.96730589,49.96726581,6528.712715,6549.597466,525.355336,47.71828917,5.3801163,1
1204,49.97698922,49.97747792,4616.177149,4492.890236,111.6885908,-143.3331929,5.4867921,1
1205,49.97734597,49.97733483,4538.980887,4524.924393,107.9428148,-203.5057324,5.3949005,1
1206,49.97731775,49.97728314,4543.900665,4536.052516,101.9489865,-215.4757059,5.4080117,1
1207,49.96837604,49.96835288,6332.628374,6314.768882,276.0287175,126.2498886,5.6241595,1
1208,49.97528479,49.97526459,4948.058852,4942.5504,200.167865,-102.4678837,5.1204086,1
1209,49.94341062,49.97333086,8548.07023,8099.791478,-489.5271531,-804.5966764,5.0152081,1
1210,49.97754084,49.97666182,4483.304914,4675.394688,120.9518743,-143.3204402,5.2246037,1
1211,49.96845565,49.9715756,6172.347747,5375.386904,411.8442753,-175.2984345,5.5451812,1
1212,49.97734197,49.97733067,4538.141559,4527.186863,122.5595945,-188.8436832,5.1972867,1
1213,49.97733624,49.97733399,4538.695339,4527.083703,122.5719661,-188.9364137,5.3463868,1
1214,49.97566656,49.97572421,4873.914243,4852.589603,120.0759747,-146.9659144,5.2028215,1
1215,49.96691019,49.96682825,6637.113989,6606.420983,399.5810189,273.7660293,5.6616881,1
1216,49.97790981,49.97619457,4437.405893,4737.11038,141.1065968,-125.425882,5.3535074,1
1217,49.95740279,49.96664106,7526.549748,7706.932593,1049.831207,-447.221735,5.115649,1
1218,49.97641814,49.97638492,4722.266854,4716.440788,174.7415045,-131.4080935,5.2596073,1
1219,49.97733927,49.97733228,4539.184601,4526.457755,121.7326954,-187.9574723,5.4878319,1
1220,49.97726437,49.97727242,4552.83455,4539.515795,93.62630129,-209.2163412,5.3319462,1
1221,49.96890623,49.96897376,6212.223128,6088.732799,465.3978974,-22.4293785,5.4297444,1
1222,49.97535283,49.97788471,4870.570416,4471.203482,251.0275247,-196.3787231,5.6722301,1
1223,49.96673236,49.96718831,6640.378771,6519.62138,385.791922,259.8213257,5.5391842,1
1224,49.97641104,49.97639046,4725.659967,4714.493197,176.0711406,-132.5842894,5.4343167,1
1225,49.95865343,49.96545942,7594.51945,7629.066774,1083.231825,-480.0874151,5.0420864,1
1226,49.98819498,49.98819673,2363.545753,2357.972736,2.19940319,-116.621651,5.3919009,1
1227,49.9881173,49.98812169,2378.774686,2373.334947,-1.534259072,-118.773154,5.2607214,1
1228,49.9881133,49.98812626,2378.901385,2373.138797,-1.514770114,-118.8537293,5.2500292,1
1229,49.98809296,49.98810867,2382.968819,2376.590327,-0.07194276706,-119.3153993,5.1314464,1
1230,49.98810011,49.98810009,2381.633164,2378.145051,-0.9925851907,-118.391316,5.2713861,1
1231,49.98813029,49.98813191,2376.351307,2371.095511,-6.928116825,-125.0116078,5.2009302,1
1232,49.98812859,49.98813331,2376.626786,2370.861592,-6.798407166,-125.1607096,5.4307613,1
1233,49.98811271,49.98811703,2380.626425,2373.347749,0.9966268675,-119.0053827,5.496796,1
1234,49.98304047,49.97300502,4031.405434,4731.409409,-167.1881649,-854.6043302,5.3547305,1
1235,49.98644481,49.98642721,2712.52589,2711.486483,59.46626085,-57.92574511,5.2448287,1
1236,49.98293508,49.98464442,3362.265,2937.635407,193.572958,-95.61678063,5.2890119,1
1237,49.98833097,49.98750588,2328.512949,2503.264247,10.08314073,-100.2113287,5.2179608,1
1238,49.98416194,49.98384629,3094.905668,3184.320721,44.14186831,32.81134041,5.5683634,1
1239,49.98808722,49.98808936,2386.159442,2379.087246,1.184915303,-119.8704965,5.2100125,1
1240,49.98810904,49.98811927,2379.638862,2374.487556,1.080123725,-119.1514548,5.2005759,1
1241,49.98646143,49.98645777,2711.457982,2705.592609,60.00700739,-58.83632216,5.1648036,1
1242,49.97915881,49.97695051,3869.894437,4890.618539,-178.6574078,-834.1919225,4.9888622,1
1243,49.98803815,49.98805072,2394.787833,2385.534234,8.515601577,-119.8204468,5.1172496,1
1244,49.9819809,49.98217532,3589.60073,3532.32098,250.0868461,12.13660056,5.3029963,1
1245,49.98811594,49.98808076,2380.513874,2380.444148,-0.1268756673,-118.5161376,5.4255877,1
1246,49.98449717,49.98347797,3011.075188,3273.494167,36.29132067,40.72514837,5.2333143,1
1247,49.98811118,49.98810226,2381.000083,2376.220129,4.428822172,-115.4685953,5.3398828,1
1248,49.98564424,49.98371127,2749.591399,3171.954047,91.83864746,-41.57589852,5.502671,1
1249,49.98787609,49.988029,2422.001281,2386.014941,1.776316066,-91.70607708,5.528471,1
1250,49.97489874,49.98564292,3826.845639,4025.564058,-275.3287673,558.1021783,5.2234097,1
1251,49.98746731,49.98744362,2510.334248,2507.521294,23.6980319,-96.42011224,5.5539918,1
1252,49.98336597,49.98375614,3314.469244,3202.657829,194.0063227,-28.16882006,5.3871938,1
1253,49.98811607,49.98811804,2379.490812,2373.504155,-7.747040705,-125.3955431,5.2978809,1
1254,49.98810537,49.98810912,2381.817545,2375.14594,4.929290492,-116.0351825,5.1614125,1
1255,49.98759187,49.98789591,2520.190889,2370.043291,27.63419653,-96.1269396,5.3900072,1
1256,49.98205708,49.98175927,3559.101077,3626.145315,148.9628425,154.1449141,5.1486423,1
1257,49.98745888,49.98745629,2510.859838,2505.873847,23.55509181,-96.44887526,5.4318456,1
1258,49.97904766,49.98163902,3935.405936,3916.14018,-371.3987671,689.5972689,5.068795,1
1259,49.98811853,49.98811316,2378.226309,2375.366785,-9.015472214,-124.2225082,5.7008707,1
1260,49.98429275,49.98538882,3089.27005,2835.257837,147.4638841,-96.02951418,5.4377674,1
1261,49.98814673,49.98814521,2373.679099,2367.925023,-9.131678081,-128.0943741,5.413148,1
1262,49.98509903,49.98726707,2921.314912,2467.798575,50.17331387,-112.9386822,5.3450849,1
1263,49.98810374,49.98807463,2380.938081,2382.756289,-4.098357371,-116.0930314,5.401105,1
1264,49.98420638,49.98364897,3112.703839,3248.969953,66.64781795,46.77922352,5.3209764,1
