run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c
1412,32,64,16,1,1,1,1,0,1,1,1,1,0,1,1,207.4847259,293.3550137,201.2650045,12.16508801,12.38522729,4.744326853,210.0463541,291.8182342,202.9745032,13.57699477,9.641747089,11.91281515
1413,32,64,16,1,1,1,1,0,1,1,1,1,1,0,1,353.5636368,347.8447873,229.4834388,17.62100751,20.06226081,15.38820346,354.8642964,349.135548,231.9312323,19.68682904,21.68040474,17.10690463
1414,32,64,16,1,1,1,1,0,1,1,1,1,1,1,0,203.4116269,296.2795811,201.5449372,43.25931725,36.36697714,10.37945753,203.8969781,296.566016,202.8639329,43.11515282,36.35284498,10.29278274
1415,32,64,16,1,1,1,1,1,0,1,1,1,1,1,1,207.3999946,293.2390962,201.5574309,11.62073735,11.8215957,4.891356389,209.9017016,291.7478574,203.2366974,13.05005172,8.985770816,11.7998165
1416,32,64,16,1,1,1,1,1,0,0,1,1,1,1,1,203.7463098,296.8476979,205.1340228,8.103830042,18.11580274,17.96512357,204.7441894,296.325644,208.4636563,4.602606657,18.25378973,20.06044829
1417,32,64,16,1,1,1,1,1,0,1,0,1,1,1,1,206.7314287,297.8786779,197.3046231,71.22379261,74.41174121,31.62776111,205.5021772,292.0109677,207.2298206,69.5084441,74.1892855,37.93000945
1418,32,64,16,1,1,1,1,1,0,1,1,0,1,1,1,207.4854875,293.4098337,201.2376158,12.55859565,12.80408209,4.724746797,210.0311466,291.831975,202.9572295,13.87864059,10.13503003,11.92611608
1419,32,64,16,1,1,1,1,1,0,1,1,1,0,1,1,210.1936811,292.9018804,198.7641945,68.32473336,35.55399413,62.71482789,218.2285146,285.8048261,204.1627714,68.98092183,32.26027216,65.85985973
1420,32,64,16,1,1,1,1,1,0,1,1,1,1,0,1,203.4172118,296.2754198,201.5536633,43.2018229,36.30997447,10.38087614,203.9047741,296.558505,202.8726898,43.0566327,36.29337051,10.29354941
1421,32,64,16,1,1,1,1,1,0,1,1,1,1,1,0,355.1234323,350.4884262,233.1945242,11.71618803,12.51787316,10.50257962,355.8732394,349.8487876,233.6309997,14.68082185,13.10847624,9.372391562
1422,48,96,32,1,1,1,1,1,1,1,1,1,1,1,1,205.5822761,261.6696452,225.9119575,2.798027728,1.982679788,4.472750604,205.8258463,261.8775345,226.4897438,2.807549834,2.383281744,3.998490949
1423,48,96,32,1,1,1,1,1,1,0,1,1,1,1,1,205.6500782,261.314546,226.3050271,5.214544418,7.082676174,4.66706769,206.2814192,260.2814979,227.9828208,3.151279213,6.357081056,8.202095117
1424,48,96,32,1,1,1,1,1,1,1,0,1,1,1,1,205.6417212,261.3209099,226.3048335,5.216541294,7.071267121,4.638694949,206.2746192,260.2840879,227.985477,3.151372699,6.335691965,8.198475557
1425,48,96,32,1,1,1,1,1,1,1,1,0,1,1,1,206.0035471,261.6352157,225.6221275,4.527530751,4.761404192,8.769165346,206.9762432,262.4260284,224.8888943,7.444994958,3.691944025,6.967066363
1426,48,96,32,1,1,1,1,1,1,1,1,1,0,1,1,206.002331,261.6332821,225.6246296,4.479708803,4.758635975,8.744102222,206.9699055,262.4226787,224.8926482,7.404345871,3.688573353,6.928672983
1427,48,96,32,1,1,1,1,1,1,1,1,1,1,0,1,204.9564107,262.3359573,225.8074855,9.034021611,5.652326411,7.681560145,203.6508463,263.609615,226.5827983,7.666214332,8.106505785,3.771347212
1428,48,96,32,1,1,1,1,1,1,1,1,1,1,1,0,204.9606465,262.3294846,225.8077098,9.013051036,5.620582849,7.675059261,203.655765,263.6040631,226.5889722,7.641668348,8.085536012,3.781311208
1429,48,96,32,0,1,1,1,1,1,1,1,1,1,1,1,205.8422276,260.3851193,227.2133288,3.170669734,5.899606283,8.100188257,205.8688028,261.6615832,226.7474855,5.331740116,6.653506739,4.322305545
1430,48,96,32,0,1,1,1,1,1,0,1,1,1,1,1,198.3868752,436.6010799,275.6788288,14.52455235,19.28515232,23.2747938,193.2761648,435.5873878,273.1936364,12.34378723,20.47177299,22.55871343
1431,48,96,32,0,1,1,1,1,1,1,0,1,1,1,1,207.4898072,258.0108461,228.4460878,5.131057507,21.79724207,18.2914604,207.8415341,258.0753681,229.1055945,5.134179726,21.76720897,18.29528295
1432,48,96,32,0,1,1,1,1,1,1,1,0,1,1,1,204.9011358,260.5190073,228.5533763,12.41560932,34.03472891,34.80689456,208.017388,260.7537876,226.4770679,15.88415333,33.3429222,34.4936695
1433,48,96,32,0,1,1,1,1,1,1,1,1,0,1,1,206.1382773,261.5232744,225.6345971,5.097711844,4.837593405,9.076025562,207.1491106,262.317683,224.8658407,7.877425111,3.707253618,7.332028998
1434,48,96,32,0,1,1,1,1,1,1,1,1,1,0,1,204.7033725,261.8248284,226.573472,14.85447352,12.68693038,8.70148988,203.1908261,262.9762583,226.7190802,13.98150721,13.72605346,3.347329665
1435,48,96,32,0,1,1,1,1,1,1,1,1,1,1,0,203.5711279,261.840391,228.5223458,3.546795449,10.84336168,12.64413683,203.5973725,263.0229125,227.6917268,5.870114854,10.89933598,10.23197174
1436,48,96,32,1,0,1,1,1,1,1,1,1,1,1,1,205.8493881,260.3862923,227.2089511,3.174677138,5.892811794,8.092328709,205.8749736,261.6581215,226.7403641,5.324229972,6.646588437,4.302125176
1437,48,96,32,1,0,1,1,1,1,0,1,1,1,1,1,207.4867082,258.006174,228.454332,5.130695411,21.8215784,18.3134154,207.8387011,258.0728059,229.1166975,5.134073977,21.7879035,18.31816823
1438,48,96,32,1,0,1,1,1,1,1,0,1,1,1,1,198.7756892,436.8199082,275.8463208,12.34768044,18.20580738,21.52726549,194.196612,436.0211073,273.5872161,10.14515808,19.58617119,21.00558139
1439,48,96,32,1,0,1,1,1,1,1,1,0,1,1,1,206.1148453,261.5332604,225.643696,4.830631045,4.808516884,8.96190207,207.1070093,262.3367173,224.873048,7.694157013,3.702985174,7.157948002
1440,48,96,32,1,0,1,1,1,1,1,1,1,0,1,1,203.5336721,260.8349942,230.0457894,19.79406066,49.56839002,50.72045767,208.3688247,259.8184852,226.6340446,23.06465545,48.67065483,50.50320699
1441,48,96,32,1,0,1,1,1,1,1,1,1,1,0,1,202.9278968,262.9440538,227.4532317,3.794877135,16.03295292,16.82588839,203.0949604,264.6797953,226.8854219,6.785415746,16.42519569,15.20560573
1442,48,96,32,1,0,1,1,1,1,1,1,1,1,1,0,202.486327,262.6210817,227.9971916,50.61451101,52.57539994,24.2958359,203.8481278,267.4421918,223.2870047,51.53027238,52.82615119,19.61931553
1443,48,96,32,1,1,0,1,1,1,1,1,1,1,1,1,206.601611,262.2644089,224.3649085,7.239205478,3.570882084,6.884564489,206.2356251,261.7884983,226.2569572,4.316958493,4.767791894,8.441415837
1444,48,96,32,1,1,0,1,1,1,0,1,1,1,1,1,206.3192196,261.2849977,225.8485522,6.131367032,10.21797586,8.87450572,206.6219472,260.1547927,227.7428459,2.956216066,9.954285534,11.09612372
1445,48,96,32,1,1,0,1,1,1,1,0,1,1,1,1,206.80986,262.1260482,224.3433471,7.687015849,3.605321993,7.225055281,206.406993,261.6252481,226.2913343,4.857343793,4.843192647,8.775386599
1446,48,96,32,1,1,0,1,1,1,1,1,0,1,1,1,307.4672893,297.1540143,332.7679331,25.47968228,18.84024171,22.283223,308.1374171,298.6064456,333.7126088,25.11273064,19.01519917,20.96495007
1447,48,96,32,1,1,0,1,1,1,1,1,1,0,1,1,207.6972136,264.1911999,221.3318157,27.16064351,5.26233503,31.23903783,208.0017039,264.3199626,221.9247417,27.1114845,5.258053994,31.14616663
1448,48,96,32,1,1,0,1,1,1,1,1,1,1,0,1,211.1822121,258.9929656,224.9871011,52.93727547,21.90961722,51.4323168,206.1350366,263.9332005,223.6772845,52.33474179,24.31866336,49.49641054
1449,48,96,32,1,1,0,1,1,1,1,1,1,1,1,0,204.9048952,262.7005803,225.4815552,12.00201783,10.01553976,7.907369936,203.6614422,264.0522959,226.1170584,11.11854704,11.55346961,3.710243843
1450,48,96,32,1,1,1,0,1,1,1,1,1,1,1,1,206.6033302,262.2641373,224.3658818,7.234227384,3.570287413,6.881457412,206.2367389,261.7894618,226.2564495,4.312389134,4.768709128,8.438207032
1451,48,96,32,1,1,1,0,1,1,0,1,1,1,1,1,206.9018399,262.0861367,224.3237108,8.214273578,3.622392511,7.708446575,206.4595698,261.6003266,226.2798886,5.589165687,4.925254303,9.137204678
1452,48,96,32,1,1,1,0,1,1,1,0,1,1,1,1,208.2704636,259.3360901,226.0865482,22.35644825,47.65775173,49.46320299,204.2686497,260.4257022,230.7617045,19.01842963,48.4600683,49.47993998
1453,48,96,32,1,1,1,0,1,1,1,1,0,1,1,1,207.6963562,264.1875603,221.3330699,27.17257101,5.265071098,31.24885154,208.0110183,264.3187511,221.9358167,27.12675,5.261206528,31.16158269
1454,48,96,32,1,1,1,0,1,1,1,1,1,0,1,1,307.5367899,294.2494811,332.1363452,21.00760954,11.17861582,19.59436891,309.2440529,298.8349124,334.3968376,20.28870286,13.32407783,17.52619648
1455,48,96,32,1,1,1,0,1,1,1,1,1,1,0,1,204.9214658,262.7072712,225.450704,12.37338652,10.51146491,7.931271568,203.6875817,264.0776786,226.075472,11.53570154,11.99092135,3.708173696
1456,48,96,32,1,1,1,0,1,1,1,1,1,1,1,0,210.0954867,259.7874851,224.6891316,46.08035697,18.75945508,44.76033382,206.0171986,264.0363093,224.1975712,45.53298846,21.23271501,43.03482015
1457,48,96,32,1,1,1,1,0,1,1,1,1,1,1,1,203.1711644,263.6532374,225.9592013,7.968923333,8.27555142,3.928537079,205.0392737,262.6557948,226.4258198,9.231279145,6.006415862,7.585370354
1458,48,96,32,1,1,1,1,0,1,0,1,1,1,1,1,203.196895,263.6778421,226.0434305,9.929457013,10.11577374,3.574899216,204.9964231,262.4575444,226.7057238,10.6892869,8.265536063,7.845890389
1459,48,96,32,1,1,1,1,0,1,1,0,1,1,1,1,204.0763381,262.7164589,226.3606554,6.279432349,14.19863511,13.2173353,204.5621296,261.349807,228.368493,3.089312323,13.80870192,15.13409496
1460,48,96,32,1,1,1,1,0,1,1,1,0,1,1,1,205.5535722,264.0351619,223.1375116,56.05345019,26.33871447,52.94266373,211.5112151,258.9016471,226.0598532,56.42911263,23.94798937,54.64942464
1461,48,96,32,1,1,1,1,0,1,1,1,1,0,1,1,203.1971311,263.967677,225.5825251,10.38404151,10.66888077,3.872860399,205.0141187,262.926974,226.1425591,11.29103736,9.04783257,7.706358537
1462,48,96,32,1,1,1,1,0,1,1,1,1,1,0,1,347.4414214,326.8234124,248.9950878,17.45920914,18.06438334,11.22297978,348.5047815,329.0744253,253.3406102,15.3110808,18.3853952,13.4263939
1463,48,96,32,1,1,1,1,0,1,1,1,1,1,1,0,199.4678748,265.9231469,226.877466,35.19427877,30.15255556,7.026836536,199.7610923,266.0190471,227.5363573,35.13229833,30.14383412,6.995395864
1464,48,96,32,1,1,1,1,1,0,1,1,1,1,1,1,203.171178,263.6517952,225.9585454,7.937007915,8.252982285,3.931453736,205.0392268,262.6529086,226.4246426,9.20348481,5.97179341,7.583870578
1465,48,96,32,1,1,1,1,1,0,0,1,1,1,1,1,204.5125823,261.8957726,226.6651362,5.692920501,9.747702633,8.340312655,205.1369388,260.7820138,228.7148267,3.237734261,9.484097563,11.1983018
1466,48,96,32,1,1,1,1,1,0,1,0,1,1,1,1,203.4009355,267.1020313,223.0330764,52.27186616,53.5910582,20.05471026,202.6518512,262.4230226,229.1026089,51.20346928,53.28387985,24.56076437
1467,48,96,32,1,1,1,1,1,0,1,1,0,1,1,1,203.1941848,263.9578632,225.6166609,10.14021447,10.42028451,3.866847764,205.0222302,262.9156462,226.1623635,11.08015098,8.74303289,7.693176366
1468,48,96,32,1,1,1,1,1,0,1,1,1,0,1,1,205.5710215,264.1886051,223.4133108,52.48059581,24.87416764,49.41966071,210.9396714,259.3779747,225.8539025,52.8155836,22.45293092,51.02895232
1469,48,96,32,1,1,1,1,1,0,1,1,1,1,0,1,199.471666,265.9108551,226.882614,35.1177907,30.07768947,7.029618465,199.765623,266.005893,227.5406433,35.05514704,30.06662898,6.995187788
1470,48,96,32,1,1,1,1,1,0,1,1,1,1,1,0,347.8883486,326.7658738,249.4787637,18.00810429,18.2955539,9.654561819,348.9687712,329.286125,253.7618399,15.8252273,18.71769889,12.13639646
1471,48,48,32,1,1,1,1,1,1,1,1,1,1,1,1,225.3320848,247.3673708,217.2880027,2.993673934,3.317432479,4.189129163,225.6689191,247.7989615,217.8404446,3.121261037,3.383264591,3.962302016
1472,48,48,32,1,1,1,1,1,1,0,1,1,1,1,1,225.3307157,247.028038,217.7618008,5.724742575,8.209394726,4.848881372,226.0494576,246.1432928,219.4396475,3.473148335,7.140615411,8.617702272
1473,48,48,32,1,1,1,1,1,1,1,0,1,1,1,1,225.3222842,247.037638,217.7569795,5.72424716,8.205532845,4.835565405,226.0410685,246.1513707,219.435785,3.472621108,7.131538068,8.611412965
1474,48,48,32,1,1,1,1,1,1,1,1,0,1,1,1,225.890319,247.2435668,216.9081212,5.089108228,6.33112714,9.212598879,227.2139501,248.05468,216.0379802,8.338911178,3.821567731,7.698350256
1475,48,48,32,1,1,1,1,1,1,1,1,1,0,1,1,225.8894698,247.2465826,216.9052693,5.065791014,6.327892056,9.196940496,227.2097459,248.0560907,216.0355562,8.314671054,3.818960879,7.678890141
1476,48,48,32,1,1,1,1,1,1,1,1,1,1,0,1,224.8084248,247.9644665,217.2002803,8.861416907,5.323294926,7.33796494,223.6558649,249.6022691,217.9508668,7.676274007,8.756904388,3.664225909
1477,48,48,32,1,1,1,1,1,1,1,1,1,1,1,0,224.7998156,247.9675128,217.2047982,8.882328706,5.356543556,7.347034193,223.6433715,249.6125442,217.9540089,7.702470056,8.786125748,3.653858296
1478,48,48,32,0,1,1,1,1,1,1,1,1,1,1,1,225.6058958,245.9429431,218.7324819,3.448865257,6.705631367,8.367710953,225.6439139,247.5645691,218.2262396,5.796064435,7.685022081,4.466474984
1479,48,48,32,0,1,1,1,1,1,0,1,1,1,1,1,228.1628473,394.8884501,280.7563546,12.68148702,22.04003693,23.90793793,234.4250648,396.6534799,284.3608729,15.42329059,19.90457009,24.12112344
1480,48,48,32,0,1,1,1,1,1,1,0,1,1,1,1,227.0677049,243.4617796,220.1809325,5.623520497,25.80243422,21.70166662,227.4517616,243.7985166,220.804313,5.620513955,25.73388188,21.684419
1481,48,48,32,0,1,1,1,1,1,1,1,0,1,1,1,223.2886342,246.4686362,221.7639337,19.83826177,47.92524,49.35029385,228.3229707,245.6514471,218.264105,23.39924269,46.49520331,48.98571907
1482,48,48,32,0,1,1,1,1,1,1,1,1,0,1,1,226.0920506,247.0311568,216.9568722,6.343185951,6.442803693,9.915872664,227.4902264,247.8186696,216.0702961,9.240458658,3.773014856,8.590154001
1483,48,48,32,0,1,1,1,1,1,1,1,1,1,0,1,223.422282,247.7699588,219.1452563,33.47890618,34.20083697,16.28195214,223.0831225,250.7973015,216.8143306,33.98904795,34.54722199,11.2939057
1484,48,48,32,0,1,1,1,1,1,1,1,1,1,1,0,224.8554333,246.186074,219.3153197,3.39008987,8.394814567,10.08312385,224.9028501,247.9266264,218.5848567,6.123564207,9.085080949,6.617117776
1485,48,48,32,1,0,1,1,1,1,1,1,1,1,1,1,225.6061639,245.9465533,218.7272425,3.448362372,6.690269263,8.355371213,225.6441712,247.5701571,218.2216171,5.796394612,7.672710365,4.443750391
1486,48,48,32,1,0,1,1,1,1,0,1,1,1,1,1,227.063386,243.4591277,220.1845242,5.62301391,25.84623994,21.74127679,227.4474851,243.798628,220.8129558,5.621160081,25.77137181,21.72431038
1487,48,48,32,1,0,1,1,1,1,1,0,1,1,1,1,230.611765,395.4791707,281.7362198,16.23560652,20.82280763,23.90567689,233.8753786,396.547812,283.5107377,17.10388722,19.18546964,23.59513137
1488,48,48,32,1,0,1,1,1,1,1,1,0,1,1,1,226.0580188,247.0773586,216.9364738,5.73910844,6.439240975,9.622248101,227.438245,247.8864144,216.0067815,8.860106542,3.791089108,8.15445881
1489,48,48,32,1,0,1,1,1,1,1,1,1,0,1,1,222.5930675,246.5016472,222.5652447,23.23600964,54.86839446,56.49186062,228.3280387,245.0631076,218.2644187,26.68577641,53.32064813,56.09568938
1490,48,48,32,1,0,1,1,1,1,1,1,1,1,0,1,224.1945844,246.785411,219.213661,3.362650243,13.10954307,14.41855658,224.3750919,248.7037076,218.4124814,6.740098763,13.63245404,12.15940561
1491,48,48,32,1,0,1,1,1,1,1,1,1,1,1,0,222.2645153,248.1880687,219.8167802,51.99992439,54.19406156,25.42359394,223.8640491,253.3100903,214.8979744,53.08319875,54.40558942,20.77082332
1492,48,48,32,1,1,0,1,1,1,1,1,1,1,1,1,226.8940784,247.595833,215.4920457,8.193477163,3.787960438,7.619437654,226.2720238,247.6315504,217.4616671,5.015041288,6.31977981,8.951170587
1493,48,48,32,1,1,0,1,1,1,0,1,1,1,1,1,228.0232891,245.4790615,217.5721328,20.28229587,40.93994998,42.97122052,224.4777883,246.5293085,221.7163226,16.59344853,42.07354761,43.14818238
1494,48,48,32,1,1,0,1,1,1,1,0,1,1,1,1,227.2003622,247.3570393,215.4707443,8.945541379,3.761165006,8.273986948,226.4992561,247.3904949,217.5147736,5.932882724,6.461638824,9.536518168
1495,48,48,32,1,1,0,1,1,1,1,1,0,1,1,1,311.8578091,275.7525037,337.7517449,19.63503662,12.08431825,19.04863495,313.5280714,279.4313623,338.9490168,19.41096071,13.71534406,16.48817568
1496,48,48,32,1,1,0,1,1,1,1,1,1,0,1,1,228.6055843,248.7723637,212.4342732,28.13744438,6.177577918,32.86102214,228.9599023,249.1938487,212.9974496,28.10164725,6.161437024,32.76413299
1497,48,48,32,1,1,0,1,1,1,1,1,1,1,0,1,231.6806404,243.9405402,216.0695183,59.27039407,24.71651987,57.31913463,226.2661474,250.2232365,214.4446278,58.73346431,28.28845835,55.40149806
1498,48,48,32,1,1,0,1,1,1,1,1,1,1,1,0,224.9046141,248.2254415,216.8159328,9.951827356,6.925788978,7.515924656,223.6786224,249.9535571,217.5315182,8.899907355,9.943217081,3.547635363
1499,48,48,32,1,1,1,0,1,1,1,1,1,1,1,1,226.8997593,247.5908866,215.4985921,8.183064532,3.789456942,7.619009133,226.2771464,247.6257553,217.4627085,5.005521228,6.315546319,8.943220503
1500,48,48,32,1,1,1,0,1,1,0,1,1,1,1,1,227.2608508,247.2590963,215.5598272,9.448085929,3.740572525,8.819717782,226.5366529,247.31874,217.5665742,6.685500957,6.475397331,9.928996708
1501,48,48,32,1,1,1,0,1,1,1,0,1,1,1,1,228.2727603,244.4206218,217.6719922,27.03692088,54.18612933,57.01638492,223.2103038,246.6462775,223.2737848,23.52367839,55.51354766,57.12471174
1502,48,48,32,1,1,1,0,1,1,1,1,0,1,1,1,228.6179159,248.7811125,212.4223255,28.27984171,6.17661638,33.00376349,228.9795019,249.2004394,212.9951266,28.24503546,6.157552167,32.91388264
1503,48,48,32,1,1,1,0,1,1,1,1,1,0,1,1,311.6253543,275.5213505,337.0363955,19.00369443,10.90996047,18.34750872,313.4678861,279.4084579,338.7288225,18.57315,13.07037756,15.74942802
1504,48,48,32,1,1,1,0,1,1,1,1,1,1,0,1,225.1547208,248.298115,216.6049453,12.14269516,10.11797607,7.65349317,223.9986004,250.091262,217.2446645,11.39199829,12.35249579,3.505308363
1505,48,48,32,1,1,1,0,1,1,1,1,1,1,1,0,230.8158483,244.6645904,215.8595448,53.25321745,21.87464959,51.47602321,226.2463878,250.3288946,214.9521182,52.77838411,25.55009766,49.72682925
1506,48,48,32,1,1,1,1,0,1,1,1,1,1,1,1,223.3143947,249.2173101,217.3155141,7.596937288,8.690719446,3.745351968,225.1033462,248.3933951,217.7796743,8.705982579,5.353405682,7.310652561
1507,48,48,32,1,1,1,1,0,1,0,1,1,1,1,1,223.3054201,249.2330913,217.3998792,8.722843811,9.687196318,3.451915184,225.0654748,248.2374865,218.0021005,9.463107299,6.706990758,7.540814396
1508,48,48,32,1,1,1,1,0,1,1,0,1,1,1,1,224.630726,247.4595738,218.0568602,6.052456849,10.55978938,8.329412543,225.2967864,246.466931,219.8521406,3.401919063,9.759124933,11.11276063
1509,48,48,32,1,1,1,1,0,1,1,1,0,1,1,1,225.8111486,249.7855346,213.9220433,60.62546722,29.34905664,57.19759907,232.0169397,244.0993677,216.9469898,60.92746617,25.71811055,58.8404305
1510,48,48,32,1,1,1,1,0,1,1,1,1,0,1,1,223.7782513,249.7396579,216.5419656,11.45528963,12.41771955,3.511559223,225.5895692,248.7120417,217.1077692,12.11029075,10.17799609,7.649790391
1511,48,48,32,1,1,1,1,0,1,1,1,1,1,0,1,374.2742751,306.7501042,229.7641805,19.45516978,20.25350096,10.91448092,375.5061973,309.8823563,234.8306707,17.12745143,20.74179964,13.55894844
1512,48,48,32,1,1,1,1,0,1,1,1,1,1,1,0,220.2914541,251.1268512,218.2576038,30.17388706,25.40218935,6.747777434,220.5937491,251.5341574,218.8914318,30.10453929,25.38631613,6.732177286
1513,48,48,32,1,1,1,1,1,0,1,1,1,1,1,1,223.3192574,249.2153157,217.3185503,7.57367275,8.675779168,3.751003218,225.1031095,248.3872135,217.7803093,8.675506223,5.319621503,7.304907111
1514,48,48,32,1,1,1,1,1,0,0,1,1,1,1,1,224.7576339,247.3098539,218.0242814,5.973452466,9.392052516,6.651136563,225.4684902,246.3281831,219.8891435,3.395344932,8.554985057,10.05866192
1515,48,48,32,1,1,1,1,1,0,1,0,1,1,1,1,223.6272225,252.731243,214.3222381,54.37327832,55.84611898,21.71640952,222.6037002,248.2996755,220.6585957,53.08699754,55.47357536,26.1971941
1516,48,48,32,1,1,1,1,1,0,1,1,0,1,1,1,223.3824613,249.6218908,216.8160451,8.78347019,9.881200156,3.597370193,225.2477475,248.6626004,217.314079,9.724151399,6.847415999,7.510668245
1517,48,48,32,1,1,1,1,1,0,1,1,1,0,1,1,225.8855432,249.9319864,214.2080248,57.3830066,27.99264659,53.98830331,231.5551864,244.5401789,216.7877306,57.64066008,24.30465257,55.54485817
1518,48,48,32,1,1,1,1,1,0,1,1,1,1,0,1,220.2877611,251.1302984,218.2604115,30.1981948,25.42367152,6.748827937,220.5869933,251.5326079,218.8962806,30.12692704,25.4079927,6.732817243
1519,48,48,32,1,1,1,1,1,0,1,1,1,1,1,0,374.9922187,306.9667941,231.0560531,19.06774015,20.10621923,11.87466392,376.1445012,309.9284762,235.6597118,16.90486538,20.68463273,14.16724792
1520,24,96,32,1,1,1,1,1,1,1,1,1,1,1,1,184.1257129,254.7900791,256.8296815,4.554637172,1.802154129,5.059836203,184.7053478,254.9738852,257.5390032,4.305238066,2.451456755,4.5753838
1521,24,96,32,1,1,1,1,1,1,0,1,1,1,1,1,184.1192306,254.2086079,257.3322077,7.741491899,8.34073142,5.891251452,184.7736618,252.9103953,259.4773664,3.412980513,7.716148151,9.722754737
1522,24,96,32,1,1,1,1,1,1,1,0,1,1,1,1,184.116041,254.2084857,257.3338148,7.740004966,8.343159787,5.8804482,184.7675495,252.912787,259.4817437,3.40729436,7.71643285,9.717694341
1523,24,96,32,1,1,1,1,1,1,1,1,0,1,1,1,184.5146107,254.8509796,256.6599702,4.786159864,4.593379706,9.065243734,186.0897589,255.6263977,256.0982409,8.824636807,3.623177557,7.519837823
1524,24,96,32,1,1,1,1,1,1,1,1,1,0,1,1,184.509725,254.8591845,256.6616397,4.789706497,4.593121708,9.063891002,186.0857362,255.630553,256.101792,8.822098951,3.618844232,7.522845418
1525,24,96,32,1,1,1,1,1,1,1,1,1,1,0,1,183.5633575,255.5758217,256.5225338,10.95083392,6.758267965,8.771630036,182.4375654,256.8369308,257.4155194,9.193583877,9.144617568,4.287983685
1526,24,96,32,1,1,1,1,1,1,1,1,1,1,1,0,183.5653981,255.5730825,256.522196,10.98086758,6.824519256,8.781490924,182.4394281,256.8478369,257.4156445,9.247357287,9.206918574,4.280231612
1527,24,96,32,0,1,1,1,1,1,1,1,1,1,1,1,183.9714698,252.9966702,258.5154624,3.5374826,7.252559562,9.547718356,184.7406366,254.4644034,257.8072061,7.748537532,7.895497637,5.593739294
1528,24,96,32,0,1,1,1,1,1,0,1,1,1,1,1,179.5711036,446.5803286,292.4523187,18.67959544,19.94066802,26.14262715,173.9026186,445.8196725,289.0617548,15.95713276,21.20677375,24.22862129
1529,24,96,32,0,1,1,1,1,1,1,0,1,1,1,1,184.8474878,250.4390318,260.0491137,6.932073304,24.71136985,20.46718158,185.6116514,250.4742763,260.7931096,6.931415139,24.67141518,20.48334501
1530,24,96,32,0,1,1,1,1,1,1,1,0,1,1,1,182.1592829,253.1567853,260.6019688,18.40587616,47.3126288,48.59350639,187.8281381,252.7678902,257.8406454,23.5804126,46.54025122,48.52866768
1531,24,96,32,0,1,1,1,1,1,1,1,1,0,1,1,184.7034727,254.5174533,256.8467249,5.673628975,4.757127157,9.634756335,186.3890472,255.3165048,256.1949266,9.595305416,3.645713485,8.17522864
1532,24,96,32,0,1,1,1,1,1,1,1,1,1,0,1,180.109725,255.9587566,258.4737195,61.75852256,65.55103731,32.24033095,183.6715995,262.6049182,252.2572981,63.48429598,65.8713759,27.36763364
1533,24,96,32,0,1,1,1,1,1,1,1,1,1,1,0,181.1263382,254.9644378,259.3966011,3.518405434,15.10362463,16.64494498,181.9375049,256.4133222,258.276099,8.440405175,15.33683966,14.39774993
1534,24,96,32,1,0,1,1,1,1,1,1,1,1,1,1,183.971443,252.9982693,258.5141963,3.526973569,7.242555811,9.543880994,184.7447411,254.4688983,257.8028475,7.754160231,7.887724686,5.581149776
1535,24,96,32,1,0,1,1,1,1,0,1,1,1,1,1,184.8453798,250.4377815,260.053554,6.931433548,24.80153271,20.55417929,185.6098253,250.4732783,260.8048573,6.931318082,24.7629206,20.57294408
1536,24,96,32,1,0,1,1,1,1,1,0,1,1,1,1,181.995709,447.6163295,293.4116749,18.70228417,19.65701306,25.67315691,177.0996124,446.9239038,290.3524535,16.16689816,20.76532527,23.82961319
1537,24,96,32,1,0,1,1,1,1,1,1,0,1,1,1,184.6994904,254.5355723,256.8375265,5.645039306,4.754869387,9.64279425,186.3677327,255.3358174,256.1722721,9.560937589,3.643014609,8.142734321
1538,24,96,32,1,0,1,1,1,1,1,1,1,0,1,1,181.1933291,252.997293,261.4919665,24.34521236,58.86486506,60.57247461,188.1803316,251.7239975,257.6908476,29.23701945,57.97365879,60.50835054
1539,24,96,32,1,0,1,1,1,1,1,1,1,1,0,1,180.4127103,256.4468123,258.5480728,3.671309369,15.60873988,16.58953492,181.3332004,258.276007,257.8441178,8.966947474,15.94185147,14.65315088
1540,24,96,32,1,0,1,1,1,1,1,1,1,1,1,0,180.0904179,255.9465664,258.6311094,61.66544604,65.59984887,32.53765857,183.632169,262.4931398,252.1874968,63.38697729,65.90554326,27.6104234
1541,24,96,32,1,1,0,1,1,1,1,1,1,1,1,1,185.175154,255.4986702,255.6350175,8.442957865,3.467784507,7.116194615,184.9601116,255.048888,257.519987,4.219319511,4.700520464,8.320449305
1542,24,96,32,1,1,0,1,1,1,0,1,1,1,1,1,184.120674,254.2056771,257.3305019,7.748802431,8.367785054,5.937356973,184.7703058,252.9083197,259.4839963,3.396036888,7.756314141,9.758685063
1543,24,96,32,1,1,0,1,1,1,1,0,1,1,1,1,185.6516925,254.9469238,255.8186604,9.921209598,3.580815744,8.426493455,185.3034822,254.4564239,257.8544906,6.148708334,4.990275316,9.540604916
