run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c
4972,48,96,16,1,1,0,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
4973,48,96,16,1,1,0,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
4974,48,96,16,1,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
4975,48,96,16,1,1,0,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
4976,48,96,16,1,1,0,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
4977,48,96,16,1,1,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
4978,48,96,16,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,
4979,48,96,16,1,1,1,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,
4980,48,96,16,1,1,1,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,
4981,48,96,16,1,1,1,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,
4982,48,96,16,1,1,1,0,1,1,1,1,1,0,1,1,,,,,,,,,,,,
4983,48,96,16,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,
4984,48,96,16,1,1,1,0,1,1,1,1,1,1,1,0,,,,,,,,,,,,
4985,48,96,16,1,1,1,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,
4986,48,96,16,1,1,1,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,
4987,48,96,16,1,1,1,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,
4988,48,96,16,1,1,1,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,
4989,48,96,16,1,1,1,1,0,1,1,1,1,0,1,1,,,,,,,,,,,,
4990,48,96,16,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,
4991,48,96,16,1,1,1,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,
4992,48,96,16,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,
4993,48,96,16,1,1,1,1,1,0,0,1,1,1,1,1,,,,,,,,,,,,
4994,48,96,16,1,1,1,1,1,0,1,0,1,1,1,1,,,,,,,,,,,,
4995,48,96,16,1,1,1,1,1,0,1,1,0,1,1,1,,,,,,,,,,,,
4996,48,96,16,1,1,1,1,1,0,1,1,1,0,1,1,,,,,,,,,,,,
4997,48,96,16,1,1,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,
4998,48,96,16,1,1,1,1,1,0,1,1,1,1,1,0,,,,,,,,,,,,
