run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
34,20,20,20,1,1,1,0,1,1,1,1,1,1,0,1,229.9847061,230.5354241,227.4508361,14.31234068,10.00548483,11.45532899,229.2762269,233.7312737,228.2532002,13.76960709,14.9694724,4.299347486,-10.81499222,9.196372089,1.618620141,10.9417156,-9.314855978,-1.626859628,229.956229,230.485358,227.4363619,8.981062429,2.633803904,11.19826397,229.1908556,233.6183512,228.2322854,7.934159961,11.33306571,3.546459123,0,-120.7987064,119.4847454,-37.52572962,-74.48084716,134.3455073,0.4642664075,-120.4499096,119.0401552,43.34855981,-130.5317843,63.26610986,49.97757427,49.97753,4489.360323,4490.212554,151.599615,-136.7449495,3.8532285,1
35,20,20,20,1,1,1,0,1,1,1,1,1,1,1,0,237.2630162,224.3292109,227.9937983,76.47605604,34.41440149,73.17397617,231.6407503,234.3568243,225.5668415,75.82498318,41.21284158,69.60901597,50.39042144,-1.751756767,-48.63866467,-49.8631019,1.971147879,47.89195402,234.932586,223.8350994,225.5026332,19.89416455,15.45692552,22.13273992,230.75647,233.2617792,225.3982459,21.52287116,26.95543063,11.60812623,0,-121.1757583,121.8691014,-78.32623907,25.29509076,144.4183122,1.713062979,-120.1663083,120.2166971,65.10042379,-139.4902095,-9.984335354,49.96917236,49.96909813,6147.761958,6048.935956,506.5999514,4.870144054,4.0148157,1
36,20,20,20,1,1,1,1,0,1,1,1,1,1,1,1,227.4006178,231.8568122,228.5137167,11.82688737,13.04190118,4.690308483,229.9827728,231.0670953,229.915749,12.01518077,7.887893046,11.07817441,8.913226413,-6.781502599,-2.131723822,-8.768055983,6.632431266,2.135624714,227.369359,231.8311448,228.513631,7.524060608,10.82833696,3.770855252,229.9756187,231.0664117,229.9176025,7.983174768,3.405321685,10.72582953,0,-120.3222941,118.868402,35.21754446,-133.2298127,70.32330071,-0.174346301,-120.3480076,119.5032075,-33.33819219,-76.4122836,134.1391107,49.97763624,49.9776337,4478.369958,4467.43559,163.5330188,-144.3006339,3.9843746,1
37,20,20,20,1,1,1,1,0,1,0,1,1,1,1,1,228.2102206,237.3722884,224.4769525,72.46015233,74.94061866,32.23402777,225.8062391,231.540555,233.9898417,68.88639022,74.10104606,39.08487952,48.14540347,-49.157598,1.01219453,-47.40591888,48.62627654,-1.220357655,225.7902336,235.0987196,224.0215403,22.09925898,19.82495923,14.25791821,225.6412121,230.7474799,232.9972934,11.54444774,20.77130282,25.85061591,0,-121.8776318,116.9797182,22.41183884,163.1173173,-95.87536841,-1.640723652,-120.2553527,117.9721258,-131.9644337,-54.43158495,99.71612209,49.9693107,49.96989795,6124.290541,5801.921246,447.247733,6.495335477,4.103659,1
38,20,20,20,1,1,1,1,0,1,1,0,1,1,1,1,227.4666283,229.9497145,230.4923752,11.45237901,14.31022796,9.96742503,228.2674703,229.2314768,233.6644757,4.30716443,13.70748981,14.90728296,-1.61834833,10.79118735,-9.172839023,1.626562228,-10.91726968,9.290707451,227.4442829,229.9308022,230.4467255,11.19289352,9.021903764,2.625016481,228.2391115,229.1562129,233.5565355,3.550201257,7.878224918,11.28335388,0,-119.4933146,119.7193117,14.86962258,-156.7091788,164.6490773,-0.4459208298,-119.0356468,120.0657747,-56.14120788,-75.90429995,110.2029554,49.97755321,49.97755168,4495.891626,4483.643351,151.9719745,-136.9441148,4.0190806,1
39,20,20,20,1,1,1,1,0,1,1,1,0,1,1,1,230.6471002,233.1378166,224.0297452,79.0568615,42.81798085,72.74351133,238.8290901,225.1428772,229.017844,79.0045674,35.79541088,75.63801492,51.84585144,-2.004353279,-49.84149816,-51.87673489,1.76175786,50.11497703,229.6925213,231.9891267,223.8675076,21.65803998,27.51373593,12.62605172,236.2905823,224.5554659,226.2857352,19.93929565,15.95744803,22.94171669,0,-121.9912614,118.4902965,64.1641458,-142.3263846,-12.24491195,-1.481569672,-122.7319422,120.4834427,-79.59384644,21.81643715,143.3919727,49.96834738,49.96828667,6332.056896,6319.02228,371.0287815,232.3715556,3.9625593,1
40,20,20,20,1,1,1,1,0,1,1,1,1,0,1,1,229.2322166,233.096216,225.9129883,13.90279107,15.19946652,4.233914706,231.9656917,232.0287625,227.3875135,13.92283519,10.38763121,11.52413697,11.12044956,-9.673538516,-1.446911045,-10.83370642,9.437158885,1.396547528,229.1063914,232.8655484,225.8320635,7.958655866,11.35848216,3.556881216,231.9111555,231.8873163,227.3266498,8.359710688,3.318448487,11.30436522,0,-121.4775542,118.4291554,38.53578593,-135.162057,59.05632465,-0.2191760476,-121.5194764,119.135911,-36.81259125,-69.1231463,134.1599785,49.97748076,49.97759236,4511.677648,4473.976502,170.8190064,-154.7025018,4.0138562,1
41,20,20,20,1,1,1,1,0,1,1,1,1,1,0,1,366.4022085,297.6108112,244.3530091,20.88069615,20.8290326,14.30889957,368.3579805,300.2437676,248.6203025,16.43691267,20.25607987,16.46252005,14.84086427,-13.88570785,-0.955156429,-2.181480304,9.04114818,-6.859667875,272.7788848,255.8154007,165.6248125,6.455691389,4.587468561,3.923894143,276.1225227,259.1832854,168.2812826,10.89831323,11.11847348,8.00559769,0,-143.6592675,113.7548722,36.51813573,-106.5144149,171.8452604,0.1014847336,-143.4273564,113.8232001,-20.83324095,-158.20338,89.01363172,49.95303703,49.96569798,8377.032239,7905.512965,496.6190652,-363.2969239,3.793817,1
42,20,20,20,1,1,1,1,0,1,1,1,1,1,1,0,225.4123682,233.9581572,228.3233557,34.46442652,28.1750493,9.838178047,226.3789898,235.0792169,229.4844809,34.21030829,28.13428993,9.789708812,31.92566564,-25.46719965,-6.458465986,-31.770639,25.34715073,6.423488269,225.2803709,233.8072031,228.215849,6.595116349,6.402127152,6.430726545,226.2307653,234.918828,229.3671871,6.089262432,6.764887133,6.403111941,0,-120.4168909,117.9334092,-3.175996851,-123.8882062,117.9624907,0.1252574182,-120.2564346,118.050957,3.093255091,-117.4299457,117.5749214,49.97640604,49.97637978,4726.19202,4717.293673,209.9974376,-94.48097709,4.2006627,1
43,20,20,20,1,1,1,1,1,0,1,1,1,1,1,1,227.4083836,231.8732866,228.5075124,11.88633606,13.09255536,4.699626172,229.9813244,231.0714262,229.9072265,12.03928605,7.94055963,11.07299077,-8.951132775,6.814778905,2.136353866,8.805163244,-6.666599872,-2.138563376,227.3765858,231.8469815,228.5073345,7.549625201,10.8495377,3.773742561,229.9741562,231.0707149,229.9090549,7.95730775,3.406232192,10.71754654,0,-120.3274437,118.8639025,35.07955696,-133.3104805,70.43100228,-0.1768076353,-120.3533321,119.498057,-33.46152404,-75.99645656,134.1312947,49.97763968,49.97762868,4478.528728,4467.689669,162.4692312,-143.1772794,3.9102678,1
