run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
8031,64,96,96,1,1,1,1,1,0,0,1,1,1,1,1,224.0125265,224.0720828,241.5680477,5.255520061,10.29058695,9.024923826,224.5720419,222.8996026,242.607539,3.258558039,9.692657965,10.31414705,1.089842941,-7.682693507,6.592887091,-1.087972321,7.710675947,-6.622665274,223.9970228,224.0717841,241.5680963,4.920747227,4.398000094,0.9926037921,224.5544297,222.8620769,242.5709612,2.683085351,2.623565005,5.023654831,0,-124.4691447,117.7647894,31.50975931,-161.0126864,-65.01409178,-0.3063320602,-124.3990591,117.9985974,-74.67835121,-38.6544358,117.2599974,49.99258361,49.99258571,1483.864943,1482.982988,11.93266814,-25.34377248,8.8958078,1
8032,64,96,96,1,1,1,1,1,0,1,0,1,1,1,1,222.9766065,227.5197799,239.9013524,33.65004379,34.08742059,11.48643941,223.1021783,224.5462483,242.5695038,32.92211699,33.68805231,13.8799481,-23.39128931,22.72724698,0.664133946,23.28293387,-22.64784514,-0.6349958224,222.4063374,226.9035002,239.7792601,8.081230614,7.817209887,5.487859175,223.0639499,224.4226594,242.4433602,5.167970253,6.688415341,9.482906222,0,-125.0995276,116.5424748,37.33819036,176.2457177,-70.53665135,-0.6657503114,-124.744453,117.0449786,-107.4931461,-32.4936999,112.5302349,49.99042735,49.9916347,1881.964119,1628.720171,89.03585018,-31.04695541,9.1868057,1
8033,64,96,96,1,1,1,1,1,0,1,1,0,1,1,1,222.5894098,226.0974702,241.0348402,8.197571943,8.653582086,3.402637416,224.0811081,225.45495,240.6373156,9.121960058,7.244228616,4.664414544,-6.949757313,5.866948323,1.082846686,6.911919424,-5.831452037,-1.080429587,222.5563629,226.0724817,241.0380851,2.562839189,4.793870103,2.875434305,224.0675151,225.4545993,240.6418035,4.812990949,1.080166747,4.2968403,0,-124.6453805,116.9772754,73.17688091,-120.4551171,41.88559288,-0.01855479275,-124.8937702,117.2765219,-30.71637265,74.89079354,157.3577071,49.99263229,49.99263346,1474.829393,1471.393981,13.22996749,-30.89896515,9.0648301,1
8034,64,96,96,1,1,1,1,1,0,1,1,1,0,1,1,224.0229848,226.1889001,239.8102785,25.23605714,10.61149456,24.95208627,226.3319416,224.7708639,239.2118745,25.63697612,8.314876485,25.26477949,-17.59472033,-0.3621478969,17.95687416,17.63675728,0.3735658089,-18.01032531,223.9653217,226.1137848,239.795039,4.319523435,7.589630459,4.372670857,225.9971113,224.6779786,238.8774629,5.814628656,3.838825552,5.601010186,0,-125.258722,116.9970884,77.65376357,-122.9583917,33.14362905,-0.1309029217,-125.7312136,117.4411851,-46.64626653,59.55739419,168.0617356,49.99202549,49.9914993,1571.161351,1665.963328,-1.924697719,18.82084409,8.9357447,1
8035,64,96,96,1,1,1,1,1,0,1,1,1,1,0,1,219.3750621,226.8273927,243.4473508,28.14010385,24.53231088,4.806395726,219.6003896,226.9263246,243.5642963,28.11283145,24.52180394,4.80197575,-26.71256264,23.67696042,3.035634021,26.69021744,-23.66123241,-3.028955352,219.2794475,226.7388329,243.3733318,2.418367045,1.851980933,2.027141603,219.4951662,226.8453235,243.4918463,2.379304135,1.927825329,2.029083726,0,-123.4816835,116.6708339,-1.219871837,-124.7985739,116.848079,0.02823820799,-123.4642311,116.6820503,1.117159566,-122.3060195,116.397253,49.99174161,49.99174111,1652.218726,1651.928939,28.5202386,-12.08964958,9.1367786,1
8036,64,96,96,1,1,1,1,1,0,1,1,1,1,1,0,347.8507704,306.8292639,266.9482006,17.34667002,18.56040532,9.383051256,349.3316726,308.6195859,270.734423,16.08970449,18.38624025,11.18003303,-13.79946095,16.30393557,-2.504658127,9.349082425,-14.49384332,5.144593335,263.9726009,256.7047775,180.519099,7.257674337,7.105654958,4.066359528,268.1519291,260.4858544,182.7252133,11.32886297,10.23443481,6.250610068,0,-148.3554046,110.6635831,119.8488385,-22.61835457,-126.3405731,0.08806922752,-148.2718813,110.7432872,-33.75121131,177.3463885,77.59760968,49.9849043,49.9870221,2847.66607,2794.939833,442.8286853,-489.4844097,8.6711973,1
8184,64,64,16,1,1,1,1,1,1,1,1,1,1,1,1,229.0634166,300.8854159,180.2952809,2.514155564,3.104547999,6.62231323,229.1493321,301.3712127,181.270306,2.618301588,3.510684793,5.772547226,-0.003750249933,-0.006201479996,0.01008063585,0.003509636449,0.00531589149,-0.008713940038,229.0537647,300.8946428,180.2953544,2.513258617,3.103852083,6.622023622,229.1396659,301.3804725,181.2703715,2.617379948,3.51006127,5.772172395,0,-96.92208756,153.5070343,-12.80186091,-91.14994388,151.4284564,0.07102573064,-96.90099531,153.6384631,12.19419476,-102.1406273,155.4306804,49.98657257,49.98658195,2689.67102,2679.262478,-176.379026,-315.8676341,8.7281849,1
8185,64,64,16,1,1,1,1,1,1,0,1,1,1,1,1,229.2814616,300.7747089,180.6042994,4.908802631,7.802132848,6.214826263,229.9377604,300.0350551,182.9143738,3.313263826,7.342313768,10.00581487,1.414275986,-6.082791957,4.668610576,-1.399931002,6.109497701,-4.709452073,229.2704494,300.7828375,180.6037342,4.550355995,4.800729535,3.979875709,229.9266723,300.0337691,182.9047744,2.761801932,3.968845479,8.772168629,0,-96.62481445,153.7137674,32.91751039,-133.5261809,172.8435427,-0.2567503564,-96.47274128,153.991605,-64.2392825,-50.10448734,144.9753839,49.98647076,49.98646465,2710.542466,2702.115458,-185.0385057,-323.2453302,8.7257361,1
8186,64,64,16,1,1,1,1,1,1,1,0,1,1,1,1,229.2839817,300.7699456,180.6076678,4.901596053,7.789885552,6.204883218,229.9393018,300.0356893,182.9151,3.313935921,7.335348627,9.992504845,-1.422665541,6.07856345,-4.655805407,1.407867134,-6.106980174,4.699198886,229.2729857,300.7780593,180.6071027,4.53842474,4.788926336,3.984428842,229.9282516,300.0344251,182.905523,2.755764033,3.965819456,8.766258891,0,-96.62224831,153.7165094,32.8595309,-133.4711915,172.7822649,-0.2555078606,-96.47045458,153.9938424,-64.00385134,-50.27807166,144.9897839,49.98646578,49.986469,2710.96184,2701.762611,-184.6396193,-323.644018,8.8465103,1
8187,64,64,16,1,1,1,1,1,1,1,1,0,1,1,1,229.5339664,300.5578105,180.0031763,6.283402044,6.626205377,11.45000221,230.2323631,301.5462499,179.4344912,8.768163032,4.482972151,9.380648642,5.717953619,1.398644577,-7.116520362,-5.75479817,-1.395452928,7.150331818,229.5211266,300.5662635,180.0027688,2.321780063,6.332412808,8.842475062,230.203644,301.5533747,179.4186094,6.50846523,4.036514479,5.884417605,0,-97.24626298,153.3636061,-120.1204608,-61.0636616,126.9318797,0.460662351,-97.53665047,153.7033115,18.06405549,-165.8688314,-165.23015,49.9865139,49.98651635,2701.344097,2692.252395,-184.6935399,-324.6736425,8.527491,1
