run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
2359,32,32,32,1,1,1,1,1,1,1,1,1,1,1,0,229.0603462,230.111399,229.3308918,9.895078994,5.85458311,7.725356946,228.1755374,232.0861615,230.1254471,8.760390094,9.965273983,3.88122513,7.16888468,-5.61929452,-1.549590159,-7.201044825,5.666197026,1.534847809,229.0507231,230.1129528,229.3344417,6.701993211,0.8978685981,7.439936493,228.1518253,232.0739559,230.1280424,4.826440334,8.080597662,3.282754461,0,-120.0718122,119.7341825,-34.24110178,-71.09703848,141.6078641,0.2436263903,-119.7592249,119.3964784,51.15101187,-124.881444,60.9572416,49.98506687,49.98507336,2989.748005,2982.034286,88.21152246,-85.70868104,3.8423237,1
2360,32,32,32,0,1,1,1,1,1,1,1,1,1,1,1,229.4099957,227.6856123,231.4301075,3.89772478,8.47274214,9.74292576,229.920147,229.7166933,230.7071692,7.730685511,9.42172798,5.666448754,-1.520940596,6.95614627,-5.435205673,1.526741872,-6.886546257,5.359804385,229.3990965,227.675977,231.4202972,3.328418746,4.704774891,7.979524795,229.9101461,229.7197814,230.709852,7.460383651,6.332081628,1.30275298,0,-119.1650856,120.7853556,-59.17643932,-72.6296513,112.9392942,0.4806655271,-119.261562,120.6504409,22.55746398,-152.0117154,175.1690631,49.98507741,49.98507727,2988.999698,2979.918877,89.57448592,-86.09762999,3.8452584,1
2361,32,32,32,0,1,1,1,1,1,0,1,1,1,1,1,246.269665,367.8325331,299.3449294,10.9467137,19.64815681,19.67232022,248.1097952,368.8295625,300.5304696,11.27262125,17.53834308,18.86888724,-1.587436677,10.77477146,-9.187334778,-3.651335541,-2.28535509,5.936690631,167.1592978,273.4556839,257.000598,2.827855416,4.556153728,5.034324063,168.3703179,275.4065385,258.6606177,4.236579755,8.126229756,7.244939125,0,-113.6482238,102.9217966,33.83416192,-63.77226161,150.0606131,0.01309486162,-113.6971228,102.8858927,-21.98056349,-139.2008395,72.13168522,49.96529917,49.9798839,5775.854674,5226.41026,249.6334295,-147.8922369,3.7894491,1
2362,32,32,32,0,1,1,1,1,1,1,0,1,1,1,1,230.1270678,225.1758477,233.2445202,7.127968318,30.38189675,25.35534455,230.7950818,225.7256454,233.8802399,7.108632956,30.26521237,25.32395343,-4.811212567,28.49571564,-23.68450307,4.796060809,-28.41640992,23.6203491,230.0300803,225.087256,233.1347022,4.31742562,4.343147025,4.269962255,230.6937745,225.6296523,233.7656876,4.308266237,4.103581636,4.479112355,0,-118.383449,121.8516744,0.03362781981,-120.8867938,119.2731406,0.06724281013,-118.3128567,121.9432957,-0.2482066405,-115.956291,124.1151891,49.98406053,49.98402158,3192.518223,3189.970214,117.9098869,-55.38850352,3.8798494,1
2363,32,32,32,0,1,1,1,1,1,1,1,0,1,1,1,225.9928959,228.25915,235.7369859,26.39300368,59.69540379,61.98875765,233.2291367,226.6856737,230.955375,31.06950159,57.62044784,61.52751655,0.750795032,40.02781156,-40.7786066,-0.8552960283,-39.63363759,40.48893362,225.6432273,226.5395353,234.1076661,12.36956238,16.51200027,15.43720156,232.5679099,226.5727023,230.4472722,20.27535709,9.761740329,16.00395482,0,-117.6404288,120.9921095,151.7356888,-90.96586419,43.6327061,0.8028316349,-118.9611141,122.2103098,-16.67715447,112.5357583,-168.4741682,49.97913003,49.97985771,4146.144756,3923.691666,324.5763371,-8.910313725,3.8882299,1
2364,32,32,32,0,1,1,1,1,1,1,1,1,0,1,1,230.3254147,228.8184224,229.3751307,7.410509684,7.919073736,10.92199238,232.4460193,229.5860192,228.446079,11.15383734,3.766872448,9.985326934,-6.948184342,-1.269779731,8.21796407,7.004863787,1.26113567,-8.265999446,230.3128455,228.8202394,229.3770293,0.9501053151,7.698567913,6.781446531,232.4075429,229.5869999,228.4239379,8.339499741,3.278418135,5.065654237,0,-120.0556588,120.2951483,67.89061786,-97.92074363,84.04726764,0.3169861149,-120.4224335,120.562253,-6.055656207,176.3024803,172.4184424,49.98506047,49.98501308,2990.661766,2996.634952,85.56509522,-83.69935356,3.9120135,1
2365,32,32,32,0,1,1,1,1,1,1,1,1,1,0,1,227.2075488,229.9114455,231.8380336,39.89295996,41.58280777,20.457569,227.7722946,233.8135464,228.5599858,40.95984855,41.86867921,15.28007176,-28.29747978,28.38566422,-0.08818444055,28.42893182,-28.44439443,0.01546261194,227.1374435,229.7062955,231.5762682,6.865140183,8.686874579,14.93265354,226.8431715,232.9698271,228.3561056,10.87579715,9.013567676,6.627683625,0,-119.0873274,119.9084513,-89.34660468,-56.66661549,108.9602899,0.9267427349,-119.5366925,119.3605432,39.29236755,-178.1803847,-84.87558828,49.98330013,49.98187335,3267.618635,3472.064151,91.66964087,-2.347827558,3.8584416,1
2366,32,32,32,0,1,1,1,1,1,1,1,1,1,1,0,228.6826026,227.9885489,231.8941795,3.754642084,9.859757149,11.10425638,229.2305289,230.1022617,231.0317211,7.962715933,10.62838793,7.430805878,-1.184783758,8.266526853,-7.081743096,1.181536412,-8.166879749,6.985343338,228.6708503,227.9633417,231.8675451,3.310810028,4.968508733,8.27046342,229.2195026,230.1021472,231.0320525,7.766037671,6.484427683,1.331800709,0,-118.968725,120.6662515,-64.87274753,-70.28281398,111.8802265,0.5147173208,-119.0902356,120.5230501,22.74716881,-154.3283437,-171.6363386,49.98504143,49.98503844,2996.667065,2987.177269,89.23296893,-86.37372082,3.8804445,1
2367,32,32,32,1,0,1,1,1,1,1,1,1,1,1,1,229.4078478,227.6924494,231.4286184,3.897987334,8.427687684,9.702918779,229.918466,229.7213288,230.7078861,7.725909261,9.3905315,5.608706165,1.526746505,-6.907809224,5.381062718,-1.532416402,6.836895587,-5.304479178,229.3969289,227.6829145,231.4190294,3.32585983,4.698968349,7.971038234,229.9084636,229.7244109,230.7105743,7.454209278,6.340742107,1.294020084,0,-119.1661416,120.7828875,-59.06386,-72.53874811,113.0406831,0.4798244286,-119.2626202,120.6481354,22.53062801,-151.9726648,174.5374058,49.98508449,49.9850717,2987.197373,2981.510737,89.20545288,-85.69619734,3.903122,1
2368,32,32,32,1,0,1,1,1,1,0,1,1,1,1,1,230.1284145,225.1697847,233.2434633,7.128076313,30.32959738,25.3032045,230.7958592,225.7258106,233.8885407,7.10930248,30.21302576,25.27412227,4.810903969,-28.45217658,23.64127261,-4.795773915,28.3717781,-23.57600419,230.0309137,225.0805609,233.1339074,4.317114623,4.343014373,4.264250627,230.6947593,225.6300565,233.774053,4.308619641,4.103968182,4.485036886,0,-118.3828364,121.8535703,0.05823757355,-120.9457229,119.2533688,0.06789388148,-118.3099697,121.9451364,-0.2722685315,-115.891211,124.1313252,49.98405192,49.98404263,3192.431084,3188.780663,118.3824755,-55.93053503,3.785833,1
